Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
Organized				RBZ0000745	0	Monthly	500	Inactive		
Sélection du Reader's Digest				RBZ0000747	0	Monthly	2500	Active		
Ser Padres				RBZ0000748	0	Monthly	500	Inactive		
Seventeen				RBZ0000749	0	Monthly	500	Inactive		
Seventeen - Mexico				RBZ0000750	0	Monthly	2500	Active		
Seventeen: Justin Beiber Special Issue				RBZ0000751	0	Monthly	500	Active		
Shape				RBZ0000753	0	Annually	Unlimited	Active		
Shortcut Cooking				RBZ0000755	0	Monthly	500	Inactive		
Shortcut Desserts: 123 Yummy Easiest-Ever Recipes				RBZ0000756	0	Monthly	500	Active		
Shutterbug				RBZ0000757	0	Monthly	2500	Inactive		
Ski Magazine				RBZ0000760	0	Monthly	2500	Active		
Skinny Slow Cooker				RBZ0000762	0	Monthly	500	Inactive		
SkyNews				RBZ0000763	0	Monthly	2500	Active		
Slam				RBZ0000764	0	Monthly	2500	Active		
Slam Skateboarding				RBZ0000765	0	Monthly	2500	Active		
Slow Cooker				RBZ0000766	0	Monthly	500	Active		
Small Gardens, Balconies & Courtyards				RBZ0000768	0	Monthly	2500	Active		
Smith Journal				RBZ0000769	0	Monthly	2500	Active		
Smithsonian Magazine				RBZ0000770	0	Monthly	2500	Active		
Sound & Vision				RBZ0000773	0	Monthly	2500	Active		
Sound + Image				RBZ0000774	0	Monthly	2500	Active		
Soups				RBZ0000775	0	Monthly	500	Inactive		
Sport Fishing				RBZ0000777	0	Monthly	2500	Active		
Sport Life - Mexico				RBZ0000778	0	Monthly	2500	Inactive		
Star Magazine				RBZ0000780	0	Weekly	2500	Active		
Stereophile				RBZ0000783	0	Monthly	2500	Active		
Storage				RBZ0000784	0	Monthly	500	Inactive		
Street Rodder				RBZ0000785	0	Monthly	2500	Active		
Successful Farming				RBZ0000787	0	Monthly	500	Active		
Surfing World Magazine				RBZ0000791	0	Monthly	2500	Inactive		
Sustainable & Water Wise Gardens				RBZ0000792	0	Monthly	2500	Active		
Taste of Home				RBZ0000796	0	Monthly	2500	Active		
Taste of Home Cooking School				RBZ0000797	0	Monthly	2500	Active		
Taste of Home Holiday				RBZ0000798	0	Monthly	2500	Inactive		
The Advocate				RBZ0000028	0	Monthly	2500	Active		
The American Poetry Review				RBZ0000048	0	Monthly	2500	Active		
The Art of Healing				RBZ0000065	0	Monthly	2500	Active		
The Beader's Handbook 2				RBZ0000119	0	Monthly	2500	Active		
The Beer Connoisseur Magazine				RBZ0000125	0	Monthly	2500	Inactive		
The Beer Lovers Guide to Australia				RBZ0000126	0	Monthly	2500	Active		
The Big Black Book				RBZ0000144	0	Monthly	2500	Active		
The Cycle Source Magazine				RBZ0000271	0	Monthly	2500	Inactive		
The Economist				RBZ0000331	0	Weekly	25	Active		
The Economist-Latin America				RBZ0000332	0	Weekly	25	Active		
The Fat Trap				RBZ0000368	0	Monthly	2500	Active		
Gourmet Kitchen Planner				RBZ0000426	0	Monthly	2500	Active		
The Hockey News				RBZ0000462	0	Weekly	2500	Active		
The Hockey News Poolbook French				RBZ0000464	0	Monthly	2500	Active		
The Nation				RBZ0000617	0	Weekly	100	Inactive		
The Writer				RBZ0000886	0	Monthly	2500	Active		
Thrasher Skateboard Magazine				RBZ0000803	0	Monthly	2500	Inactive		
Top Homes				RBZ0000807	0	Monthly	2500	Active		
Town & Country				RBZ0000808	0	Monthly	500	Active		
Traditional Home				RBZ0000810	0	Monthly	500	Active		
Trains				RBZ0000811	0	Monthly	2500	Active		
Transfer Snowboard Magazine				RBZ0000812	0	Monthly	2500	Inactive		
Transworld Motocross				RBZ0000813	0	Monthly	2500	Inactive		
Transworld Skateboarding				RBZ0000815	0	Monthly	2500	Inactive		
Transworld Snowboarding				RBZ0000816	0	Monthly	2500	Inactive		
Truck Trend				RBZ0000817	0	Monthly	2500	Active		
Truckin				RBZ0000818	0	Monthly	2500	Active		
Tú				RBZ0000820	0	Weekly	2500	Active		
Tú Ediciones Especiales				RBZ0000821	0	Monthly	2500	Active		
Tv Notas Horóscopos 2015				RBZ0000823	0	Monthly	2500	Active		
TvNotas				RBZ0000824	0	Weekly	2500	Active		
TVyNovelas				RBZ0000825	0	Weekly	2500	Active		
TVyNovelas USA				RBZ0000826	0	Monthly	2500	Inactive		
Ultimate Aircraft				RBZ0000827	0	Monthly	2500	Active		
Us Weekly				RBZ0000831	0	Weekly	500	Active		
Utne Reader				RBZ0000832	0	Monthly	2500	Active		
Vancouver Magazine				RBZ0000835	0	Monthly	2500	Inactive		
Vanidades - Mexico				RBZ0000836	0	Monthly	2500	Active		
Vanidades Novias				RBZ0000837	0	Monthly	2500	Active		
Vanidades USA				RBZ0000838	0	Monthly	2500	Inactive		
Vegetarian Times - Healing Foods Cookbook				RBZ0000840	0	Monthly	2500	Active		
VegNews Magazine				RBZ0000841	0	Monthly	2500	Active		
Veranda				RBZ0000842	0	Monthly	2500	Active		
Vogue Australia				RBZ0000848	0	Monthly	2500	Active		
Vogue Living				RBZ0000849	0	Monthly	2500	Active		
Vogue Living Before + After				RBZ0000850	0	Monthly	2500	Active		
Weight Watchers				RBZ0000855	0	Monthly	2500	Active		
WellBeing				RBZ0000856	0	Monthly	2500	Active		
WellBeing Anti-Ageing				RBZ0000857	0	Monthly	2500	Active		
WellBeing Astrology				RBZ0000858	0	Monthly	2500	Active		
WellBeing Fitness				RBZ0000859	0	Monthly	2500	Active		
Wellbeing Food				RBZ0000860	0	Monthly	2500	Active		
Wellbeing Happiness				RBZ0000861	0	Monthly	2500	Active		
Wellbeing Organic Garden				RBZ0000862	0	Monthly	2500	Active		
Wellbeing Parenting				RBZ0000863	0	Monthly	2500	Active		
WellBeing Yoga				RBZ0000864	0	Monthly	2500	Active		
Western Living				RBZ0000866	0	Monthly	2500	Inactive		
White Horses				RBZ0000867	0	Monthly	2500	Active		
Wild				RBZ0000869	0	Monthly	2500	Active		
Winestate Magazine				RBZ0000873	0	Monthly	2500	Active		
Winter Warmth				RBZ0000874	0	Monthly	2500	Active		
Woman's Day				RBZ0000875	0	Monthly	500	Active		
Woman's Day - Comfort Food				RBZ0000876	0	Monthly	500	Active		
Woman's Day - Holiday Appetizers				RBZ0000877	0	Monthly	500	Active		
Woman's Day - Last Minute Christmas				RBZ0000878	0	Monthly	2500	Active		
Women's Health				RBZ0000880	0	Monthly	2500	Active		
WOOD Magazine				RBZ0000881	0	Monthly	500	Active		
Woodcraft Magazine				RBZ0000882	0	Monthly	2500	Active		
Woodworker's Journal				RBZ0000883	0	Monthly	2500	Active		
Working Mother				RBZ0000884	0	Monthly	2500	Active		
Best Ever Workshop Jigs & Organizers				RBZ0000885	0	Monthly	2000	Inactive		
Yen				RBZ0000888	0	Monthly	2500	Inactive		
Yoga for Beginners				RBZ0000889	0	Monthly	2500	Active		
Yoga Journal				RBZ0000890	0	Monthly	2500	Active		
Zoomer Magazine				RBZ0000895	0	Monthly	2500	Active		
O, The Oprah Magazine				RBZ0000635	0	Monthly	500	Active		
F1 Racing Australia				RBZ0000924	0	Monthly	2500	Inactive		
Good Organic Gardening				RBZ0000929	0	Monthly	2500	Active		
Kiplinger's Personal Finance				RBZ0000514	0	Monthly	2500	Active		
L'Express				RBZ0007103	0	Monthly	2500	Active		
Lire				RBZ0007157	0	Monthly	2500	Active		
Style At Home				RBZ0007158	0	Monthly	2500	Active		
Autocar				RBZ0007099	0	Weekly	1000	Active		
Cycling Weekly				RBZ0001035	0	Weekly	2500	Active		
PaperCraft Inspirations				RBZ0000981	0	Monthly	2500	Active		
PC Gamer				RBZ0000984	0	Monthly	500	Active		
Prima UK				RBZ0007156	0	Monthly	2500	Active		
Rugby World				RBZ0001037	0	Monthly	2500	Active		
Runner's World UK				RBZ0006988	0	Monthly	2500	Active		
Scootering				RBZ0001000	0	Monthly	2500	Active		
Stuff UK				RBZ0007092	0	Monthly	1000	Active		
The Economist - UK edition				RBZ0001010	0	Weekly	25	Active		
The Field				RBZ0001040	0	Monthly	2500	Active		
The Knitter				RBZ0001012	0	Monthly	2500	Active		
The World of Interiors				RBZ0007088	0	Monthly	500	Active		
Total Film				RBZ0001015	0	Monthly	500	Active		
UNCUT				RBZ0007155	0	Monthly	2500	Active		
British Vogue				RBZ0007086	0	Monthly	500	Active		
What Car?				RBZ0007087	0	Monthly	1000	Active		
What Hi-Fi? Sound and Vision				RBZ0007075	0	Monthly	1000	Active		
World Soccer				RBZ0000912	0	Monthly	2500	Active		
Xbox: The Official Magazine				RBZ0006989	0	Monthly	500	Active		
Style At Home				RBZ0000907	0	Monthly	2500	Active		
Web Designer				RBZ0007077	0	Monthly	1000	Active		
elGourmet.com - Mexico				RBZ0000921	0	Monthly	2500	Active		
Open Magazine				RBZ0000980	0	Weekly	2500	Active		
Woman & Home				RBZ0000915	0	Monthly	2500	Active		
Your Family History				RBZ0001034	0	Annually	Unlimited	Inactive		
BBC History Magazine				RBZ0007070	0	Monthly	2500	Active		
Elle UK				RBZ0006990	0	Monthly	2500	Active		
SciFi Now				RBZ0007074	0	Monthly	2500	Active		
SFX				RBZ0001001	0	Monthly	500	Active		
The 2012 iPad Handbook				RBZ0006991	0	Monthly	500	Active		
The iPhone Book Vol 2 Revised Edition				RBZ0007067	0	Monthly	1000	Active		
The Railway Magazine				RBZ0006992	0	Monthly	2500	Active		
Total Guitar				RBZ0001016	0	Monthly	500	Active		
TV Times				RBZ0001042	0	Weekly	2500	Active		
TV&Satellite Week				RBZ0001043	0	Weekly	2500	Active		
Ultimate Guide to Android Tablets				RBZ0001024	0	Monthly	2500	Active		
Woman's Own				RBZ0001046	0	Weekly	2500	Active		
Women's Fitness Magazine				RBZ0001029	0	Monthly	2500	Inactive		
Elle Decoration UK				RBZ0006993	0	Monthly	2500	Active		
How It Works				RBZ0007053	0	Monthly	1000	Active		
iCreate				RBZ0007042	0	Monthly	1000	Active		
Photoshop Creative				RBZ0007043	0	Monthly	1000	Inactive		
Red UK				RBZ0006994	0	Monthly	2500	Active		
Star Trek Magazine				RBZ0007040	0	Monthly	1000	Active		
Star Wars Insider				RBZ0007151	0	Monthly	1000	Active		
SuperYacht World				RBZ0001039	0	Monthly	2500	Inactive		
T3				RBZ0006995	0	Monthly	500	Active		
The Classic MotorCycle				RBZ0001006	0	Monthly	2500	Active		
The Economist - Asia Edition				RBZ0001007	0	Weekly	25	Active		
The Economist - Continental Europe edition				RBZ0001008	0	Weekly	25	Active		
The Economist - Middle East and Africa edition				RBZ0001009	0	Weekly	25	Active		
The Superfan's Guide to Justin Bieber				RBZ0001014	0	Monthly	2500	Active		
Performance Vauxhall				RBZ0007113	0	Monthly	2500	Active		
Train like an Olympian				RBZ0001018	0	Monthly	2500	Active		
Travel Africa				RBZ0007116	0	Monthly	2500	Active		
Triathlon Plus				RBZ0001019	0	Monthly	500	Inactive		
Trike				RBZ0007118	0	Monthly	2500	Inactive		
Uncut Ultimate Music Guide: Pink Floyd				RBZ0007122	0	Monthly	2500	Active		
Uncut Ultimate Music Guide: The Clash				RBZ0007124	0	Monthly	2500	Active		
Webuser				RBZ0001026	0	Weekly	2500	Active		
What's on TV				RBZ0001044	0	Weekly	2500	Active		
Woman & Home Feel Good Food				RBZ0000910	0	Monthly	2500	Active		
Women's Fitness The Ultimate 2 Week Fat Loss Diet				RBZ0001030	0	Monthly	2500	Active		
Women's Fitness Tone up at Home				RBZ0001031	0	Monthly	2500	Active		
Yachting Monthly				RBZ0000913	0	Monthly	2500	Active		
Yachting World				RBZ0000914	0	Monthly	2500	Active		
Yachts & Yachting magazine				RBZ0001033	0	Monthly	2500	Active		
PC Pro				RBZ0000985	0	Monthly	2500	Active		
Practical Caravan				RBZ0007054	0	Monthly	1000	Active		
Tatler UK				RBZ0007059	0	Monthly	500	Active		
Philosophy Now				RBZ0007016	0	Monthly	2500	Active		
Tech Advisor				RBZ0007017	0	Monthly	2500	Active		
Practical Motorhome				RBZ0007055	0	Monthly	1000	Active		
Practical Photoshop				RBZ0000988	0	Monthly	500	Active		
Procycling				RBZ0000989	0	Monthly	2500	Active		
Rail Express				RBZ0000992	0	Monthly	2500	Active		
Real People				RBZ0006997	0	Weekly	2500	Active		
RealClassic				RBZ0000993	0	Monthly	2500	Active		
Rhythm				RBZ0000994	0	Monthly	500	Inactive		
Tour De France 2012				RBZ0001041	0	Monthly	2500	Active		
UEFA Champions League Final 2012				RBZ0007061	0	Monthly	1000	Active		
UEFA Champions League final official matchday programme				RBZ0007065	0	Monthly	1000	Active		
UEFA Europa League Final 2012				RBZ0007128	0	Monthly	1000	Active		
UEFA Europa League final official matchday programme				RBZ0007129	0	Monthly	1000	Active		
Ultimate 2012 Olympic Guide				RBZ0001021	0	Monthly	2500	Active		
Ultimate Euro 2012 Guide				RBZ0001022	0	Monthly	2500	Active		
Ultimate Guide to Amazon Kindle				RBZ0001023	0	Monthly	2500	Active		
UNCUT John Lennon: The Ultimate Music Guide				RBZ0007130	0	Monthly	2500	Active		
Uncut Ultimate Music Guide: Bowie				RBZ0007131	0	Monthly	2500	Active		
Uncut Ultimate Music Guide: Rolling Stones				RBZ0007132	0	Monthly	2500	Active		
Uncut Ultimate Music Guide: Springsteen				RBZ0007135	0	Monthly	2500	Active		
Woman				RBZ0001045	0	Weekly	2500	Active		
Chat It's Fate				RBZ0000896	0	Monthly	2500	Active		
Chat Passion				RBZ0000897	0	Monthly	2500	Active		
International Boat Industry				RBZ0007057	0	Monthly	2500	Active		
Living Etc				RBZ0000901	0	Monthly	2500	Active		
Now				RBZ0000902	0	Weekly	2500	Inactive		
Pick Me Up!				RBZ0000904	0	Weekly	2500	Active		
Pick Me Up! Special				RBZ0000905	0	Monthly	2500	Active		
Practical Boat Owner				RBZ0007142	0	Monthly	2500	Active		
Wallpaper				RBZ0006999	0	Monthly	2500	Active		
Woman's Weekly				RBZ0000911	0	Weekly	2500	Active		
Cosmopolitan South Africa				RBZ0000920	0	Monthly	2500	Active		
Elizabeth The Queen: Diamond Jubilee Souvenir				RBZ0000922	0	Monthly	2500	Active		
Essentials South Africa				RBZ0000923	0	Monthly	2500	Active		
Food & Home Entertaining				RBZ0000926	0	Monthly	2500	Active		
Goeie Huishouding				RBZ0000928	0	Monthly	2500	Inactive		
Good Housekeeping South Africa				RBZ0000930	0	Monthly	2500	Active		
House and Leisure				RBZ0000933	0	Monthly	2500	Active		
House and Leisure Food				RBZ0000934	0	Monthly	2500	Active		
Marie Claire South Africa				RBZ0000937	0	Monthly	2500	Inactive		
Bicycling South Africa				RBZ0000938	0	Monthly	2500	Active		
Drive Out				RBZ0000939	0	Monthly	2500	Active		
Drum English				RBZ0000940	0	Weekly	2500	Active		
Fairlady				RBZ0000941	0	Monthly	2500	Active		
Finweek - Afrikaans				RBZ0000943	0	Weekly	2500	Active		
Finweek - English				RBZ0000944	0	Weekly	2500	Active		
go Namibia				RBZ0000946	0	Monthly	2500	Active		
go! Mozambique				RBZ0000949	0	Monthly	2500	Active		
Golf Digest South Africa				RBZ0000951	0	Monthly	2500	Inactive		
Grazia SA				RBZ0000952	0	Weekly	2500	Inactive		
Home				RBZ0000954	0	Monthly	2500	Active		
Huisgenoot				RBZ0000955	0	Weekly	2500	Active		
SA Hunter/Jagter				RBZ0000956	0	Monthly	2500	Active		
Ideas				RBZ0000957	0	Monthly	2500	Active		
Idees				RBZ0000958	0	Monthly	2500	Active		
Landbouweekblad				RBZ0000959	0	Weekly	2500	Active		
Lééf				RBZ0000960	0	Monthly	2500	Inactive		
Men's Health Belly Off Guide				RBZ0000961	0	Monthly	2500	Active		
Men's Health South Africa				RBZ0000962	0	Monthly	2500	Active		
Runner's World South Africa				RBZ0000963	0	Monthly	2500	Active		
SARIE				RBZ0000964	0	Monthly	2500	Active		
SARIE KOS				RBZ0000965	0	Monthly	2500	Active		
topCar				RBZ0000966	0	Monthly	2500	Inactive		
Runner’s World Trail Runner (South African Edition)				RBZ0000967	0	Monthly	2500	Active		
True Love				RBZ0000968	0	Monthly	2500	Active		
Tuis				RBZ0000969	0	Monthly	2500	Active		
Weg Kruger				RBZ0000970	0	Monthly	2500	Active		
Weg Kuierkos				RBZ0000971	0	Monthly	2500	Active		
Weg Namibië				RBZ0000972	0	Monthly	2500	Active		
Weg!				RBZ0000973	0	Monthly	2500	Active		
WegRy				RBZ0000974	0	Monthly	2500	Inactive		
WegSleep				RBZ0000975	0	Monthly	2500	Active		
Women's Health South Africa				RBZ0000976	0	Monthly	2500	Active		
You South Africa				RBZ0000977	0	Weekly	2500	Active		
Zigzag Photo Journal				RBZ0000978	0	Monthly	2500	Active		
Racecar Engineering				RBZ0000991	0	Monthly	2500	Active		
SA Country Life				RBZ0000997	0	Monthly	2500	Active		
Sailing Today				RBZ0000999	0	Monthly	2500	Active		
Woman & Home South Africa				RBZ0001028	0	Monthly	2500	Active		
Living and Loving				RBZ0000936	0	Monthly	2500	Active		
Rooi Rose				RBZ0000996	0	Monthly	2500	Active		
SA Garden and Home				RBZ0000998	0	Monthly	2500	Active		
go!				RBZ0000947	0	Monthly	2500	Active		
Go! Kgalagadi				RBZ0000948	0	Monthly	2500	Active		
Go! Photography				RBZ0000950	0	Monthly	2500	Active		
Mac Fan				RBZ0001048	0	Monthly	2500	Inactive		
Baseball America				RBZ0001049	0	Weekly	2500	Active		
PC Home				RBZ0001053	0	Monthly	2500	Active		
Rhythms Monthly 經典				RBZ0001054	0	Monthly	2500	Active		
Business Next 數位時代				RBZ0001055	0	Annually	Unlimited	Active		
Smart 智富				RBZ0001056	0	Monthly	2500	Active		
CommonWealth Magazine 天下雜誌				RBZ0001059	0	Weekly	2500	Active		
Business Weekly 商業周刊				RBZ0001060	0	Weekly	2500	Active		
NME Originals - Mod				RBZ0001063	0	Monthly	2500	Active		
Let's Talk in English 大家說英語				RBZ0001064	0	Monthly	2500	Active		
Defense Technology Monthly 尖端科技				RBZ0001065	0	Monthly	2500	Active		
WEALTH INVEST WEEKLY 先探投資週刊				RBZ0001066	0	Weekly	2500	Active		
NME Originals - 80's				RBZ0001076	0	Monthly	2500	Active		
NME Originals - Goth				RBZ0001077	0	Monthly	2500	Active		
NME Originals				RBZ0001080	0	Monthly	2500	Active		
Automovil				RBZ0001086	0	Monthly	2500	Active		
Emprendedores				RBZ0001087	0	Monthly	2500	Active		
Car and Driver				RBZ0001090	0	Monthly	2500	Active		
Motociclismo				RBZ0001093	0	Weekly	2500	Active		
Actualidad Economica				RBZ0001095	0	Monthly	2500	Inactive		
Marlin				RBZ0001098	0	Monthly	500	Active		
WAKEBOARDING				RBZ0001099	0	Monthly	500	Inactive		
Sailing World				RBZ0001101	0	Weekly	500	Active		
Water Ski				RBZ0001102	0	Monthly	500	Inactive		
NME Originals - Folk				RBZ0001106	0	Monthly	2500	Active		
Capital				RBZ0001107	0	Monthly	2500	Active		
Geo España				RBZ0001108	0	Monthly	2500	Active		
Ser Padres Hoy + El Bebe de ser Padres				RBZ0001109	0	Monthly	2500	Active		
Alt om DATA				RBZ0001110	0	Monthly	2500	Active		
Business Today 今周刊				RBZ0001111	0	Weekly	2500	Active		
Wealth Magazine 財訊雙週刊				RBZ0001114	0	Weekly	2500	Active		
Sport Life				RBZ0001119	0	Monthly	2500	Active		
Sport Diver				RBZ0001123	0	Monthly	500	Inactive		
Datatid				RBZ0001124	0	Monthly	2500	Active		
MUY Interesante - España				RBZ0001126	0	Monthly	2500	Active		
Wine Spectator				RBZ0001129	0	Monthly	500	Active		
La Moto				RBZ0001135	0	Monthly	2500	Active		
De Viajes				RBZ0001139	0	Monthly	2500	Active		
MUY Historia				RBZ0001147	0	Monthly	2500	Active		
Cosmopolitan - España				RBZ0001148	0	Monthly	2500	Active		
Elle España				RBZ0001150	0	Monthly	2500	Active		
WFM				RBZ0001151	0	Monthly	2500	Inactive		
Alimarket Revista				RBZ0001152	0	Monthly	2500	Inactive		
Hostelmarket				RBZ0001153	0	Monthly	2500	Inactive		
Construcción Alimarket				RBZ0001154	0	Monthly	2500	Inactive		
Autopista				RBZ0001155	0	Weekly	2500	Active		
Quo				RBZ0001158	0	Monthly	2500	Active		
Solo Moto Actual				RBZ0001159	0	Weekly	2500	Inactive		
Manager Today 經理人				RBZ0001160	0	Monthly	2500	Active		
Casa Diez				RBZ0001161	0	Monthly	2500	Active		
Solo Bici 100 Mtb				RBZ0001162	0	Monthly	2500	Inactive		
Heritage Railway				RBZ0001164	0	Monthly	2500	Active		
AR				RBZ0001167	0	Monthly	2500	Inactive		
Nuevo Estilo				RBZ0001169	0	Monthly	2500	Active		
Advanced 彭蒙惠英語				RBZ0001171	0	Monthly	2500	Active		
Studio Classroom 空中英語教室				RBZ0001172	0	Monthly	2500	Active		
Black Belt Magazine				RBZ0001176	0	Monthly	2500	Active		
MiCasa				RBZ0001181	0	Monthly	2500	Active		
Moto Verde				RBZ0001182	0	Monthly	2500	Active		
WFM Men				RBZ0001184	0	Monthly	2500	Inactive		
DT				RBZ0001192	0	Monthly	2500	Inactive		
Dish				RBZ0001194	0	Monthly	2500	Active		
HOLA				RBZ0001200	0	Weekly	2500	Active		
TPCA Magazine 電路板會刊				RBZ0001204	0	Monthly	2500	Active		
Desnivel				RBZ0001211	0	Monthly	2500	Active		
Grandes Espacios				RBZ0001218	0	Monthly	2500	Active		
Bonsai Pasion				RBZ0001230	0	Monthly	2500	Active		
Scientific American Chinese Edition				RBZ0001235	0	Monthly	2500	Active		
Cheers Magazine 快樂工作人				RBZ0001237	0	Monthly	2500	Active		
Caijing Magazine				RBZ0001239	0	Weekly	2500	Inactive		
Soap Opera Digest				RBZ0001241	0	Weekly	500	Active		
Ultimate PC and Web Workshops (2007)				RBZ0001256	0	Monthly	2500	Active		
Snow Magazine				RBZ0001257	0	Monthly	2500	Inactive		
SAIL				RBZ0001268	0	Monthly	2500	Active		
Yachting				RBZ0001285	0	Monthly	500	Active		
Salt Water Sportsman				RBZ0001286	0	Monthly	500	Active		
Surfer				RBZ0001288	0	Monthly	2500	Active		
OPEN				RBZ0001292	0	Monthly	2500	Active		
DestinAsian				RBZ0001298	0	Monthly	2500	Active		
Automobile				RBZ0001299	0	Monthly	2500	Active		
Gripped: The Climbing Magazine				RBZ0001304	0	Monthly	500	Active		
Texas Highways Magazine				RBZ0001315	0	Monthly	500	Active		
