Libraries that were subscribed to magazines on 06/30/2019
Library Nickname	Official Name	State	Country	Child Library Name
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Hastings Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Hildreth Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Holdrege Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Kearney Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Keene Memorial Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	LaVista Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Lexington Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Norfolk Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	North Platte Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Papillion Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Pierce Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Plattsmouth Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Ralston Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Randolph Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Schuyler Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Scottsbluff Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Seward Memorial Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Sidney Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Stromsburg Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Valentine Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Wahoo Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Weeping Water Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	Wilson Public Library
centralnebraskane	Central Nebraska Consortium	Nebraska	US	York Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Algona Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Boyden Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Carroll Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Charles City Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Clarion Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Clear Lake Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Council Bluffs Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Eagle Grove Memorial Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Emmetsburg Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Estherville Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Fort Dodge Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Garner Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Harlan Community Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Hawarden Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Hull Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Humboldt Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Kendall Young Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Lake City Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Lake Mills Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Le Mars Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Lied Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Mason City Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Orange City Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Rock Rapids Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Rockford Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Sheldon Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Shenandoah Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Sibley Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Sioux Center Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Spencer Public Library
councilbluffsia	Iowa Digital Magazines	Iowa	US	Spirit Lake Public Library
arlingtontx	Arlington Public Library	Texas	US	Arlington Library
arlingtontx	Arlington Public Library	Texas	US	Kennedale Library
arlingtontx	Arlington Public Library	Texas	US	Mansfield Library
rbdigitaltrial	RBdigital Trial Customer Library	Maryland	US	Test123
testsitehowes	W. F. Howes Internal Test Site	England	GB	1
testsitehowes	W. F. Howes Internal Test Site	England	GB	2
testsitehowes	W. F. Howes Internal Test Site	England	GB	3
britishcouncil	British Council Libraries	India	IN	Afganistan
britishcouncil	British Council Libraries	India	IN	Bangladesh
britishcouncil	British Council Libraries	India	IN	India
britishcouncil	British Council Libraries	India	IN	Myanmar
britishcouncil	British Council Libraries	India	IN	Nepal
britishcouncil	British Council Libraries	India	IN	Pakistan
britishcouncil	British Council Libraries	India	IN	Sri Lanka
britishcouncil	British Council Libraries	India	IN	Zimbabwe
neusenc	Neuse Regional Library System	North Carolina	US	Comfort Public Library
neusenc	Neuse Regional Library System	North Carolina	US	Greene County Public Library
neusenc	Neuse Regional Library System	North Carolina	US	Kinston Public Library
neusenc	Neuse Regional Library System	North Carolina	US	La Grange Public Library
neusenc	Neuse Regional Library System	North Carolina	US	Maysville Public Library
neusenc	Neuse Regional Library System	North Carolina	US	Pink Hill Public Library
neusenc	Neuse Regional Library System	North Carolina	US	Pollocksville Public Library
neusenc	Neuse Regional Library System	North Carolina	US	Trenton Public Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Alamo Public Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Donna Public Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Dr. Hector P. Garcia Memorial Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Dustin Michael Sekula Memorial Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Elsa Public Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Hidalgo Public Library
hidalgocountytx	Hidalgo County Library System	Texas	US	LaJoya Municipal Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Mayor Joe V. Sanchez Public Library
hidalgocountytx	Hidalgo County Library System	Texas	US	McAllen Public Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Mercedes Memorial Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Penitas Public Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Pharr Memorial Library
hidalgocountytx	Hidalgo County Library System	Texas	US	San Juan Memorial Library
hidalgocountytx	Hidalgo County Library System	Texas	US	Speer Memorial Library
arizonastateaz	Arizona State Library	Arizona	US	Ak-Chin Indian Community Library
arizonastateaz	Arizona State Library	Arizona	US	Apache County Library District
arizonastateaz	Arizona State Library	Arizona	US	Apache Junction Public Library
arizonastateaz	Arizona State Library	Arizona	US	Ava Ich Asiit Tribal Library
arizonastateaz	Arizona State Library	Arizona	US	Benson Public Library
arizonastateaz	Arizona State Library	Arizona	US	Buckeye Public Library
arizonastateaz	Arizona State Library	Arizona	US	Camp Verde Community Library
arizonastateaz	Arizona State Library	Arizona	US	Casa Grande Public Library
arizonastateaz	Arizona State Library	Arizona	US	Chino Valley Public Library
arizonastateaz	Arizona State Library	Arizona	US	Clark Memorial Library
arizonastateaz	Arizona State Library	Arizona	US	Clifton Public Library
arizonastateaz	Arizona State Library	Arizona	US	Cochise County Library District
arizonastateaz	Arizona State Library	Arizona	US	Cocopah Tribal Library
arizonastateaz	Arizona State Library	Arizona	US	Colorado River Indian Tribes Library/Archives
arizonastateaz	Arizona State Library	Arizona	US	Coolidge Public Library
arizonastateaz	Arizona State Library	Arizona	US	Copper Queen Library
arizonastateaz	Arizona State Library	Arizona	US	Cottonwood Public Library
arizonastateaz	Arizona State Library	Arizona	US	Desert Foothill Library
arizonastateaz	Arizona State Library	Arizona	US	Douglas Public Library
arizonastateaz	Arizona State Library	Arizona	US	Dr. Fernando Escalante Community Library & Resource Center
arizonastateaz	Arizona State Library	Arizona	US	Duncan Public Library
arizonastateaz	Arizona State Library	Arizona	US	Eloy Santa Cruz Library
arizonastateaz	Arizona State Library	Arizona	US	Elsie S Hogan Community Library
arizonastateaz	Arizona State Library	Arizona	US	Flagstaff City-Coconino County Public Library
arizonastateaz	Arizona State Library	Arizona	US	Florence Community Library
arizonastateaz	Arizona State Library	Arizona	US	Fredonia Public Library
arizonastateaz	Arizona State Library	Arizona	US	Ft. McDowell Yavapai Nation Tribal Library
arizonastateaz	Arizona State Library	Arizona	US	Gila County Library District
arizonastateaz	Arizona State Library	Arizona	US	Globe Public Library
arizonastateaz	Arizona State Library	Arizona	US	Greenlee County Library System
arizonastateaz	Arizona State Library	Arizona	US	Hayden Public Library
arizonastateaz	Arizona State Library	Arizona	US	Holbrook Public Library
arizonastateaz	Arizona State Library	Arizona	US	Hopi Public Library
arizonastateaz	Arizona State Library	Arizona	US	Huachuca City Public Library
arizonastateaz	Arizona State Library	Arizona	US	Ira H Hayes Memorial Library
arizonastateaz	Arizona State Library	Arizona	US	Isabelle Hunt Memorial Public Library
arizonastateaz	Arizona State Library	Arizona	US	Jerome Public Library
arizonastateaz	Arizona State Library	Arizona	US	Kaibab Paiute Tribal Library
arizonastateaz	Arizona State Library	Arizona	US	Kearny Public Library
arizonastateaz	Arizona State Library	Arizona	US	La Paz County Services
arizonastateaz	Arizona State Library	Arizona	US	Mammoth Public Library
arizonastateaz	Arizona State Library	Arizona	US	Maricopa Public Library
arizonastateaz	Arizona State Library	Arizona	US	Miami Memorial Library
arizonastateaz	Arizona State Library	Arizona	US	Mohave County Library District
arizonastateaz	Arizona State Library	Arizona	US	Navajo County Library District
arizonastateaz	Arizona State Library	Arizona	US	Nogales/Santa Cruz County Public Library
arizonastateaz	Arizona State Library	Arizona	US	Office of Navajo Nation Library
arizonastateaz	Arizona State Library	Arizona	US	Page Public Library
arizonastateaz	Arizona State Library	Arizona	US	Parker Public Library
arizonastateaz	Arizona State Library	Arizona	US	Patagonia Public Library
arizonastateaz	Arizona State Library	Arizona	US	Paulden Public Library
arizonastateaz	Arizona State Library	Arizona	US	Payson Public Library
arizonastateaz	Arizona State Library	Arizona	US	Pima Public Library
arizonastateaz	Arizona State Library	Arizona	US	Pinal County Library District
arizonastateaz	Arizona State Library	Arizona	US	Pinetop-Lakeside Public Library
arizonastateaz	Arizona State Library	Arizona	US	Prescott Public Library
arizonastateaz	Arizona State Library	Arizona	US	Prescott Valley Public Library
arizonastateaz	Arizona State Library	Arizona	US	Quartzsite Public Library
arizonastateaz	Arizona State Library	Arizona	US	Safford City-Graham County Library
arizonastateaz	Arizona State Library	Arizona	US	Salt River Tribal Library
arizonastateaz	Arizona State Library	Arizona	US	San Carlos Public Library
arizonastateaz	Arizona State Library	Arizona	US	San Lucy Library
arizonastateaz	Arizona State Library	Arizona	US	San Xavier Learning Center Library
arizonastateaz	Arizona State Library	Arizona	US	Sedona Public Library
arizonastateaz	Arizona State Library	Arizona	US	Show Low Public Library
arizonastateaz	Arizona State Library	Arizona	US	Sierra Vista Public Library
arizonastateaz	Arizona State Library	Arizona	US	Snowflake-Taylor Public Library
arizonastateaz	Arizona State Library	Arizona	US	Spring Valley Public Library
arizonastateaz	Arizona State Library	Arizona	US	Superior Public Library
arizonastateaz	Arizona State Library	Arizona	US	The Edward McElwain Memorial Library
arizonastateaz	Arizona State Library	Arizona	US	Tolleson Public Library
arizonastateaz	Arizona State Library	Arizona	US	Tombstone City Library
arizonastateaz	Arizona State Library	Arizona	US	Tonto Basin Public Library
arizonastateaz	Arizona State Library	Arizona	US	Venito Garcia Library
arizonastateaz	Arizona State Library	Arizona	US	Whiteriver Public Library
arizonastateaz	Arizona State Library	Arizona	US	Wickenburg Public Library
arizonastateaz	Arizona State Library	Arizona	US	Williams Public Library
arizonastateaz	Arizona State Library	Arizona	US	Winslow Public Library
arizonastateaz	Arizona State Library	Arizona	US	Yavapai County Free Library District
arizonastateaz	Arizona State Library	Arizona	US	Yavapai-Prescott Tribal Library
arizonastateaz	Arizona State Library	Arizona	US	Young Public Library
arizonastateaz	Arizona State Library	Arizona	US	Youngtown Public Library
arizonastateaz	Arizona State Library	Arizona	US	Yuma County Library District
thelibrarynetworkmi	The Library Network	Michigan	US	Adrian District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Aitkin Memorial District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Allen Park Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Alma Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Ashley District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Auburn Hills Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Bad Axe District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Baldwin Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Bay County Library System
thelibrarynetworkmi	The Library Network	Michigan	US	Belleville Area District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Berkley Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Bloomfield Township Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Bridgeport Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Briggs District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Brighton District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Brown City Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Bullard Sanford Memorial Library
thelibrarynetworkmi	The Library Network	Michigan	US	Camden Township Library
thelibrarynetworkmi	The Library Network	Michigan	US	Canton Public Library
thelibrarynetworkmi	The Library Network	Michigan	US	Caro Area District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Chelsea District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Chippewa River District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Clarkston-Independence District Library
thelibrarynetworkmi	The Library Network	Michigan	US	Clawson Blair Memorial Library
thelibrarynetworkmi	The Library Network	Michigan	US	Columbia Township Library
thelibrarynetworkmi	The Library Network	Michigan	US	Commerce Township Community Library
thelibrarynetworkmi	The Library Network	Michigan	US	Community District Library
