Library Name	Title	RBID	Issue Date	Remaining Circs	Active Issues
8080 Test Library	AZURE	RBZ0000103	03/01/2020	247499	9
8080 Test Library	BABY & MOTHER 嬰兒與母親	RBZ0006354	03/06/2020	247500	15
8080 Test Library	The Baby Craft Book	RBZ0008994	09/01/2016	247500	1
8080 Test Library	Back Garden Astronomy	RBZ0008998	10/01/2016	247500	1
8080 Test Library	Backpacker	RBZ0000105	01/01/2020	247500	7
8080 Test Library	Backyard & Garden Design Ideas	RBZ0000106	01/01/2020	247500	7
8080 Test Library	Backyard Makeovers	RBZ0004958	04/21/2016	247500	1
8080 Test Library	Bacon Busters	RBZ0008612	01/01/2020	247500	4
8080 Test Library	Bake from Scratch	RBZ0009886	02/25/2020	247499	12
8080 Test Library	Baking Dish	RBZ0005240	09/01/2012	247500	1
8080 Test Library	Banknote Reporter	RBZ0010199	02/01/2020	49500	14
8080 Test Library	Barbara	RBZ0009126	04/01/2020	247499	12
8080 Test Library	Barddas	RBZ0010017	07/18/2018	247500	1
8080 Test Library	Baseball America	RBZ0001049	03/01/2020	247499	15
8080 Test Library	Baseball Digest	RBZ0006422	01/01/2020	49500	7
8080 Test Library	Bass Player	RBZ0010161	03/01/2020	247500	15
8080 Test Library	Bassmaster	RBZ0010003	03/01/2020	247500	12
8080 Test Library	Bathroom Yearbook	RBZ0000110	05/09/2018	247500	1
8080 Test Library	Baumeister	RBZ0005603	03/01/2020	247500	14
8080 Test Library	BB King Tribute Edition	RBZ0008115	09/01/2015	49500	1
8080 Test Library	BBC Countryfile Magazine	RBZ0000258	03/02/2020	247499	16
8080 Test Library	BBC Countryfile Magazine presents The Food Lovers' Tour of Great Britain	RBZ0008334	10/01/2014	247500	1
8080 Test Library	BBC Easycook	RBZ0000111	03/01/2020	247499	13
8080 Test Library	BBC Focus Magazine present Earth from Space	RBZ0008326	09/01/2014	247500	1
8080 Test Library	BBC Focus Magazine presents The Big Book of Top 10s	RBZ0008335	09/01/2014	247500	1
8080 Test Library	BBC Gardeners' World	RBZ0002503	03/01/2020	247499	14
8080 Test Library	BBC Gardeners' World Magazine - GARDENING FOR SHADE	RBZ0008064	05/01/2015	247500	1
8080 Test Library	BBC Gardeners' World Magazine 100 BEST PLANTS	RBZ0004851	05/20/2012	247500	1
8080 Test Library	BBC Good Food Magazine	RBZ0000112	03/01/2020	247499	15
8080 Test Library	BBC History Magazine	RBZ0007070	02/24/2020	247499	16
8080 Test Library	BBC History Magazine presents The Story of Britain	RBZ0008327	09/01/2014	247500	1
8080 Test Library	BBC Music	RBZ0006023	03/01/2020	247499	15
8080 Test Library	BBC Music Magazine presents 50 Great Works	RBZ0008336	09/01/2014	247500	1
8080 Test Library	BBC Sky at Night	RBZ0002494	03/01/2020	247499	14
8080 Test Library	BBC Top Gear Magazine	RBZ0002502	03/01/2020	247499	16
8080 Test Library	BBC Wildlife Bumper Book of Answers	RBZ0008328	09/01/2014	247500	1
8080 Test Library	BBC Wildlife Magazine	RBZ0002499	03/01/2020	247500	15
8080 Test Library	Bead&Button	RBZ0000118	04/01/2020	247499	7
8080 Test Library	Beaded Ornaments & Jewelry	RBZ0009902	09/01/2017	247500	1
8080 Test Library	The Beader's Handbook 2	RBZ0000119	03/01/2012	247500	1
8080 Test Library	Beads	RBZ0000120	05/01/2011	247500	1
8080 Test Library	Beadwork	RBZ0000122	04/01/2020	247499	8
8080 Test Library	BeanScene	RBZ0004470	02/01/2020	247499	7
8080 Test Library	Beckett Football	RBZ0010192	02/01/2020	49500	13
8080 Test Library	BEEF	RBZ0009107	02/01/2020	247499	8
8080 Test Library	Beginner's Guide To Embroidery	RBZ0008646	02/13/2020	247499	2
8080 Test Library	The Beginner's Guide to Linux	RBZ0008377	09/01/2014	49500	1
8080 Test Library	Beginner's Guide to Quilting	RBZ0007311	02/13/2020	247499	2
8080 Test Library	Beginner's Guide to Sewing	RBZ0007292	03/01/2014	247500	1
8080 Test Library	Beginner's Guide to Triathlon 2015	RBZ0008731	05/01/2016	247500	1
8080 Test Library	Beginners´ Guide to Crochet	RBZ0008316	10/02/2019	247500	1
8080 Test Library	Beginners Guide to Papercraft	RBZ0007805	12/01/2014	49500	1
8080 Test Library	Beginners' guide to iPad	RBZ0007525	07/01/2014	49500	1
8080 Test Library	Beijing Review	RBZ0002795	03/05/2020	247499	57
8080 Test Library	Belle	RBZ0005116	04/01/2020	247500	10
8080 Test Library	Berty Squiggles Colouring & Scribbles	RBZ0006628	09/01/2013	247500	1
8080 Test Library	Bespoke the chic and the cool	RBZ0004146	07/24/2019	247500	1
8080 Test Library	Best	RBZ0000128	03/10/2020	247500	61
8080 Test Library	Best Buys – Audio & AV	RBZ0000129	12/19/2019	247499	2
8080 Test Library	Best craft & cookery special 2014	RBZ0008396	10/01/2014	247500	1
8080 Test Library	Best Homes	RBZ0008448	09/19/2019	247500	2
8080 Test Library	Best Ideas for Christmas	RBZ0000132	10/01/2011	49500	1
8080 Test Library	The Best League in the World: 20 years of The Premier League	RBZ0005376	10/01/2012	247500	1
8080 Test Library	Best of AD	RBZ0005463	06/01/2015	247500	1
8080 Test Library	Best of Creative Jewelry	RBZ0000134	05/01/2011	247500	1
8080 Test Library	The Best of Design	RBZ0007275	03/01/2014	247500	1
8080 Test Library	Best of Mollie Makes	RBZ0007979	04/01/2015	247500	1
8080 Test Library	Best of Step by Step Beads	RBZ0000135	12/01/2011	247500	1
8080 Test Library	Best Royal Special	RBZ0008671	05/01/2016	247500	1
8080 Test Library	Best Summer Special	RBZ0007524	07/01/2016	247500	1
8080 Test Library	Better Homes and Gardens Australia	RBZ0000139	04/01/2020	247499	16
8080 Test Library	Better Nutrition	RBZ0004675	03/01/2020	49500	15
8080 Test Library	Better Shooting	RBZ0007743	12/01/2014	247500	1
8080 Test Library	Biba	RBZ0004640	03/01/2020	247499	13
8080 Test Library	BICYCLE CLUB　バイシクルクラブ	RBZ0004915	02/20/2020	Unlimited	14
8080 Test Library	Bicycling	RBZ0000141	01/01/2020	247500	7
8080 Test Library	Bicycling - Beginner's Guide to Mountain Biking	RBZ0006669	10/01/2013	247500	1
8080 Test Library	Bicycling - Complete Cycle Tour Training Guide	RBZ0005475	11/01/2016	247500	1
8080 Test Library	Bicycling Australia	RBZ0000142	03/01/2020	247500	7
8080 Test Library	Bicycling Buyers' Guide	RBZ0000143	11/01/2012	247500	1
8080 Test Library	Bicycling SA’s Beginner’s Guide to Cycling	RBZ0007541	07/01/2014	247500	1
8080 Test Library	Bicycling South Africa	RBZ0000938	03/01/2020	247499	8
8080 Test Library	The Big Black Book	RBZ0000144	05/01/2016	247500	1
8080 Test Library	The Big Black Book	RBZ0008398	10/01/2015	247500	1
8080 Test Library	The Big Black Book-España	RBZ0007485	09/01/2016	247500	1
8080 Test Library	Big Book of Cardmaking Answers	RBZ0008732	06/01/2016	247500	1
8080 Test Library	The Big Book of History Answers	RBZ0008672	01/01/2018	247500	1
8080 Test Library	The Big Book of Why?	RBZ0008643	03/01/2016	247500	1
8080 Test Library	The Big Issue	RBZ0007557	03/02/2020	247499	60
8080 Test Library	Big League magazine - 40 years special	RBZ0006469	08/01/2013	247500	1
8080 Test Library	Big League Weekly Edition	RBZ0000145	02/01/2020	247500	32
8080 Test Library	Big League: NRL State of Origin	RBZ0004381	07/04/2019	247500	3
8080 Test Library	Big Steam is Back	RBZ0009894	05/01/2017	247500	1
8080 Test Library	BIKE	RBZ0007870	04/01/2020	49499	14
8080 Test Library	Bike	RBZ0000146	12/01/2019	247500	4
8080 Test Library	Bike - España	RBZ0004467	03/01/2020	247499	14
8080 Test Library	Bike France	RBZ0001811	03/01/2020	247499	13
8080 Test Library	BIKE India	RBZ0002186	03/01/2020	247499	15
8080 Test Library	Bike Maintenance Tips, Tricks & Techniques	RBZ0007283	05/01/2016	99000	1
8080 Test Library	BikeJIN／培倶人　バイクジン	RBZ0004883	02/29/2020	Unlimited	14
8080 Test Library	Billboard Magazine	RBZ0000148	02/29/2020	247499	35
8080 Test Library	Bird Watching	RBZ0007924	03/01/2020	49499	15
8080 Test Library	Birds & Blooms	RBZ0006880	02/01/2020	49500	7
8080 Test Library	Birds and Blooms Extra	RBZ0008592	03/01/2020	247499	6
8080 Test Library	BirdWatching	RBZ0000149	03/01/2020	247500	7
8080 Test Library	biz 互動英語	RBZ0010178	12/02/2019	247500	11
8080 Test Library	The Black & White Photography Book	RBZ0004976	12/01/2016	99000	1
8080 Test Library	Black & White Photography Made Easy	RBZ0003877	09/20/2011	49500	1
8080 Test Library	Black Belt Magazine	RBZ0001176	02/01/2020	247500	7
8080 Test Library	The Blackberry Book Vol 1	RBZ0004977	07/01/2012	99000	1
8080 Test Library	Blackberry for Beginners	RBZ0005008	07/09/2012	99000	1
8080 Test Library	Blackberry Tips, Tricks & Apps Vol 1	RBZ0005009	07/03/2012	99000	1
8080 Test Library	Blackberry Tips, Tricks & Apps Vol 2	RBZ0004842	05/20/2012	99000	1
8080 Test Library	Blade	RBZ0010195	03/01/2020	49500	15
8080 Test Library	BLADES(ブレード)	RBZ0009580	10/22/2019	247500	3
8080 Test Library	Bleu & Blanc	RBZ0010135	02/01/2020	247500	10
8080 Test Library	The Blogger's Book	RBZ0004885	05/25/2012	99000	1
8080 Test Library	Blue Mountains Life	RBZ0000156	12/01/2019	247500	6
8080 Test Library	Blue Water Sailing	RBZ0002042	10/23/2019	49500	5
8080 Test Library	BlueWater Boats & Sportsfishing	RBZ0000157	02/01/2020	247499	8
8080 Test Library	BMW Motorrad Journal (BMW BOXER Journal)	RBZ0005453	11/22/2019	Unlimited	3
8080 Test Library	Boat International	RBZ0000158	03/01/2020	247499	13
8080 Test Library	Boat International - Best of the Best	RBZ0000159	06/01/2011	247500	1
8080 Test Library	Boat International's Best of the Best	RBZ0004811	05/01/2014	247500	1
8080 Test Library	Boating	RBZ0000160	03/01/2020	247499	11
8080 Test Library	Boating NZ	RBZ0001697	03/01/2020	247499	14
8080 Test Library	Bodas	RBZ0003059	01/01/2019	247500	1
8080 Test Library	Body Design 健身誌	RBZ0010023	11/04/2019	247500	3
8080 Test Library	The Body Type Plan	RBZ0008366	10/01/2014	247500	1
8080 Test Library	BOGA- Novias Magazine	RBZ0009204	12/01/2017	247500	1
8080 Test Library	Bon Appetit	RBZ0005580	03/01/2020	49500	12
8080 Test Library	Bonsai Pasion	RBZ0001230	02/01/2020	247499	5
8080 Test Library	Book Of Disasters	RBZ0008992	09/01/2016	247500	1
8080 Test Library	Bowhunter	RBZ0009164	04/01/2020	49499	10
8080 Test Library	Break for the Border: The Collection	RBZ0008516	12/01/2015	Unlimited	1
8080 Test Library	Breakout: How Atari 8-Bit Computers Defined a Generation	RBZ0009891	04/01/2017	247500	1
8080 Test Library	Brei Idees	RBZ0007473	05/01/2014	247500	1
8080 Test Library	Bride & Groom	RBZ0008226	01/01/2020	247500	2
8080 Test Library	Bride To Be - Your Day: Best Real Weddings	RBZ0006865	07/01/2016	247500	1
8080 Test Library	Brigitte	RBZ0009060	02/26/2020	247500	30
8080 Test Library	Brigitte MOM	RBZ0009078	01/01/2020	247499	5
8080 Test Library	Brigitte WIR	RBZ0009108	01/01/2020	247500	7
8080 Test Library	Brigitte Woman	RBZ0009109	04/01/2020	247499	14
8080 Test Library	Britain	RBZ0000166	03/01/2020	247499	8
8080 Test Library	BRITAIN - The 2015 Guide	RBZ0007477	05/01/2015	247500	1
8080 Test Library	Britain in 2011	RBZ0002813	12/15/2010	247500	1
8080 Test Library	Britain's Favourite Walks	RBZ0008890	07/01/2016	49500	1
8080 Test Library	Britain’s greatest battles	RBZ0008831	07/01/2016	247500	1
8080 Test Library	British Columbia History	RBZ0010077	02/01/2020	247500	5
8080 Test Library	British GQ	RBZ0000429	03/01/2020	49500	12
8080 Test Library	British GQ Style	RBZ0004514	09/10/2019	247500	2
8080 Test Library	British Vogue	RBZ0007086	04/01/2020	49499	15
8080 Test Library	Bruidsgids	RBZ0005885	03/01/2017	247500	1
8080 Test Library	Buddhadharma: The Practitioner's Quarterly	RBZ0005134	01/24/2020	49499	5
8080 Test Library	Build a Better Home Network	RBZ0006745	10/01/2013	247500	1
8080 Test Library	Build a Better PC 2011	RBZ0002935	05/16/2011	247500	1
8080 Test Library	Build a better PC 2013	RBZ0005839	02/01/2013	247500	1
8080 Test Library	Build a Better Website	RBZ0002011	01/01/2010	247500	1
8080 Test Library	Build a Better Website 2011	RBZ0003420	05/01/2011	247500	1
8080 Test Library	Build A Cover Model Body	RBZ0004739	04/25/2012	247500	1
8080 Test Library	Build Better Model Aircraft	RBZ0000170	03/01/2012	247500	1
8080 Test Library	Build Big Arms	RBZ0008365	10/01/2014	247500	1
8080 Test Library	Build Rock Hard Abs	RBZ0006459	08/01/2013	247500	1
8080 Test Library	BuildHome	RBZ0000171	11/27/2019	247500	4
8080 Test Library	BuildHome Victoria	RBZ0003892	11/27/2019	247500	4
8080 Test Library	Burda Пэчворк	RBZ0010079	12/01/2019	247500	5
8080 Test Library	Business Next 數位時代	RBZ0001055	02/27/2020	Unlimited	14
8080 Test Library	Business Punk	RBZ0009057	01/01/2020	247499	7
8080 Test Library	Business Today	RBZ0002354	03/22/2020	247499	31
8080 Test Library	Business Today 今周刊	RBZ0001111	03/09/2020	247499	60
8080 Test Library	Business Traveller	RBZ0000172	03/01/2020	247499	12
8080 Test Library	Business Traveller Asia-Pacific Edition	RBZ0002830	01/01/2020	247500	10
8080 Test Library	Business Weekly 商業周刊	RBZ0001060	03/09/2020	247499	60
8080 Test Library	Buy And Play The Acoustic Guitar	RBZ0008171	09/01/2015	49500	1
8080 Test Library	C10 Builder Guide	RBZ0009826	11/12/2019	148500	4
8080 Test Library	California	RBZ0008345	08/01/2014	247500	1
8080 Test Library	Camera	RBZ0000175	03/01/2020	247499	8
8080 Test Library	Camera Bag Essentials	RBZ0008076	02/01/2016	247500	1
8080 Test Library	Camera Shopper	RBZ0008383	09/01/2016	49500	1
8080 Test Library	Camera Shopper Special	RBZ0008114	03/01/2017	49500	1
8080 Test Library	Camina y Adelgaza	RBZ0005678	01/01/2013	247500	1
8080 Test Library	Camper Trailer Australia	RBZ0008139	03/01/2020	247499	14
8080 Test Library	Canadian Cycling Magazine	RBZ0006212	02/01/2020	Unlimited	7
8080 Test Library	Canadian Living	RBZ0000187	03/01/2020	247499	11
8080 Test Library	Canadian Running	RBZ0006047	03/01/2020	Unlimited	8
8080 Test Library	The Canon Camera Book Volume 1	RBZ0006892	12/01/2016	99000	1
8080 Test Library	The Canon Guide to Landscape Photography	RBZ0007449	05/01/2014	247500	1
8080 Test Library	Canon The Complete Manual	RBZ0007613	10/01/2016	99000	1
8080 Test Library	Capital	RBZ0009063	03/01/2020	247499	14
8080 Test Library	Capital	RBZ0001107	03/01/2020	247499	14
8080 Test Library	Capital CEO 資本才俊	RBZ0002887	01/31/2020	247499	14
8080 Test Library	Capital Entrepreneur 資本企業家	RBZ0006161	01/31/2020	247499	14
8080 Test Library	Capital Extra	RBZ0004595	03/15/2012	247500	1
8080 Test Library	Capital Week 證券市場週刊	RBZ0001061	03/06/2020	Unlimited	51
8080 Test Library	CAPITAL 資本雜誌	RBZ0002905	02/03/2020	247499	14
8080 Test Library	Capture	RBZ0008272	02/01/2020	247500	6
8080 Test Library	CAR	RBZ0002329	03/01/2020	247499	14
8080 Test Library	CAR	RBZ0007871	03/01/2020	49499	14
8080 Test Library	Car - España	RBZ0004396	03/01/2020	247500	12
8080 Test Library	Car and Driver	RBZ0000191	03/01/2020	49499	14
8080 Test Library	Car and Driver	RBZ0001090	03/01/2020	247499	12
8080 Test Library	Car Craft	RBZ0001323	03/01/2020	247500	12
8080 Test Library	Car India	RBZ0002185	03/01/2020	247499	15
8080 Test Library	Car Mechanics	RBZ0008100	03/01/2020	49499	14
8080 Test Library	Car Plus + HIM 車王	RBZ0002906	01/30/2020	247499	13
8080 Test Library	Caras-México	RBZ0000194	03/01/2020	247499	17
8080 Test Library	The Caravan	RBZ0002484	02/01/2020	247499	14
8080 Test Library	Caravan and Outdoor Life	RBZ0005840	03/01/2020	247499	14
8080 Test Library	Caravan e Camper Granturismo	RBZ0002497	03/01/2020	247499	13
8080 Test Library	Caravan World	RBZ0008134	03/01/2020	247499	15
8080 Test Library	Carbuyer magazine	RBZ0009970	02/01/2020	247500	5
8080 Test Library	CarBuyer Top 100 Family Cars	RBZ0004637	04/15/2012	247500	1
8080 Test Library	Cardmaking & Papercraft	RBZ0006032	03/01/2020	247499	15
8080 Test Library	Cardmaking Stamping & Papercraft	RBZ0008936	01/01/2020	247500	3
8080 Test Library	Caribbean Living	RBZ0001416	01/01/2020	49499	4
8080 Test Library	Carnews Magazine 一手車訊	RBZ0010024	02/11/2020	247500	13
8080 Test Library	Cars of Tomorrow	RBZ0008925	07/01/2016	247500	1
8080 Test Library	Casa Diez	RBZ0001161	03/01/2020	247499	14
8080 Test Library	Casa Viva	RBZ0001658	03/01/2020	247499	15
8080 Test Library	CBS Soaps In Depth	RBZ0001849	03/16/2020	49499	31
8080 Test Library	Celebrate Singapore 50 Supplement	RBZ0008219	10/01/2015	247500	1
8080 Test Library	Celebrate with Woman's World	RBZ0010216	05/24/2020	49500	5
8080 Test Library	Celebrity Real Life Stories	RBZ0008349	09/01/2014	247500	1
8080 Test Library	Centenary of Australian Submarines	RBZ0007666	10/01/2014	247500	1
8080 Test Library	Ceramics: Art and Perception	RBZ0002938	12/20/2019	49499	4
8080 Test Library	Champions of Europe: 20 years of The Champions League	RBZ0005377	10/01/2012	247500	1
8080 Test Library	Champions Of The Turf	RBZ0006709	10/01/2013	49500	1
8080 Test Library	Chat	RBZ0005335	03/12/2020	247498	59
8080 Test Library	Chat It's Fate	RBZ0000896	04/01/2020	247499	15
8080 Test Library	Chat Passion	RBZ0000897	03/01/2020	247499	15
8080 Test Library	Cheek	RBZ0003359	09/23/2019	19800	9
8080 Test Library	Cheers Magazine 快樂工作人	RBZ0001237	02/04/2020	247500	7
8080 Test Library	Chefkoch	RBZ0009064	03/01/2020	247500	15
8080 Test Library	Chess for Beginners	RBZ0008400	09/01/2014	99000	1
8080 Test Library	Chevy High Performance	RBZ0001360	03/01/2020	247500	12
8080 Test Library	Chicago Magazine	RBZ0000199	03/01/2020	247500	13
8080 Test Library	Chickens	RBZ0008864	01/01/2020	49500	4
8080 Test Library	China Tourism 中國旅遊 (Chinese version)	RBZ0006843	02/27/2020	Unlimited	15
8080 Test Library	Choosing a School for Your Child NSW	RBZ0007373	05/30/2018	247500	1
8080 Test Library	Choosing a School for Your Child VIC	RBZ0007576	09/01/2017	247500	1
8080 Test Library	Christmas & Electric Trains	RBZ0010220	10/03/2018	49500	1
8080 Test Library	Christmas Crafts	RBZ0006688	10/01/2013	247500	1
8080 Test Library	Ciclismo a Fondo	RBZ0004466	03/01/2020	247499	14
8080 Test Library	Cigar Aficionado	RBZ0004676	01/01/2020	49500	7
8080 Test Library	Cincuenta modos de volar mejor	RBZ0008196	08/01/2015	247500	1
8080 Test Library	Cine Premiere	RBZ0004941	01/01/2020	247500	13
8080 Test Library	Cine Premiere Especial	RBZ0004942	11/01/2018	247500	1
8080 Test Library	Cinema Scope	RBZ0000206	12/11/2019	247500	4
8080 Test Library	CIO IT 經理人雜誌	RBZ0006924	03/02/2020	247500	15
8080 Test Library	Civil War Times	RBZ0005971	04/01/2020	49500	7
8080 Test Library	CKGSB Knowledge - China Business and Economy	RBZ0008151	01/01/2020	247499	5
8080 Test Library	Clara	RBZ0006310	03/01/2020	247499	14
8080 Test Library	Clash of Clans: The unofficial Guide	RBZ0008358	10/01/2014	247500	1
8080 Test Library	Classic & Sports Car	RBZ0000208	04/01/2020	98999	15
8080 Test Library	Classic & Vintage Guitars	RBZ0008092	07/01/2015	49500	1
8080 Test Library	Classic American	RBZ0000210	03/01/2020	247499	14
8080 Test Library	Classic Bike	RBZ0007922	03/01/2020	49499	14
8080 Test Library	Classic Bike Guide	RBZ0000211	03/01/2020	247499	14
8080 Test Library	Classic Boat	RBZ0000212	04/01/2020	247499	15
8080 Test Library	Classic Car Price Guide	RBZ0006114	04/26/2019	247500	1
8080 Test Library	Classic Cars	RBZ0007872	04/01/2020	49499	14
8080 Test Library	Classic Dirt Bike	RBZ0000213	02/01/2020	247499	5
