Library Name	Title	RBID	Issue Date	Remaining Circs	Active Issues
8080 Test Library	Australian Country Gardens	RBZ0007410	03/01/2014	2500	1
8080 Test Library	Australian Country Homesteads	RBZ0007411	03/01/2014	2500	1
8080 Test Library	Australian Cricket Heroes	RBZ0006733	10/01/2013	2500	1
8080 Test Library	Australian Cupcakes and Inspiration	RBZ0007653	10/01/2016	2500	1
8080 Test Library	Australian Dogs & Pets	RBZ0007654	08/01/2017	2500	1
8080 Test Library	Australian Flying	RBZ0008269	10/31/2018	Unlimited	7
8080 Test Library	Australian FourFourTwo	RBZ0000077	08/31/2018	2500	10
8080 Test Library	Australian Geographic	RBZ0005120	10/31/2018	2500	7
8080 Test Library	Australian Geographic Outdoor Magazine	RBZ0007630	10/31/2018	2500	7
8080 Test Library	Australian Guitar	RBZ0007994	08/31/2018	2500	7
8080 Test Library	Australian Handyman	RBZ0000080	11/30/2018	2500	12
8080 Test Library	Australian HiFi	RBZ0000081	10/31/2018	2500	7
8080 Test Library	Australian Home Beautiful	RBZ0000082	12/31/2018	2500	13
8080 Test Library	Australian Homespun	RBZ0000083	11/30/2018	2500	13
8080 Test Library	Australian House & Garden	RBZ0005792	12/31/2018	2500	13
8080 Test Library	Australian How To Paint	RBZ0007655	09/30/2018	2500	5
8080 Test Library	Australian Hunter	RBZ0008262	11/21/2018	2500	5
8080 Test Library	Australian Ironman Magazine	RBZ0005598	11/01/2016	2500	1
8080 Test Library	Australian Knitting	RBZ0007535	09/30/2018	2500	5
8080 Test Library	Australian Macworld: Mac Basics Superguide 2	RBZ0002219	01/01/2010	2500	1
8080 Test Library	Australian Macworld: Mac Troubleshooting Superguide	RBZ0002759	01/01/2011	2500	1
8080 Test Library	Australian Men's Fitness	RBZ0000084	12/31/2018	2500	13
8080 Test Library	Australian Model Railway Magazine	RBZ0007493	11/30/2018	2500	7
8080 Test Library	Australian Motorcycle News	RBZ0007750	12/05/2018	2500	26
8080 Test Library	Australian Motorcyclist	RBZ0008238	11/30/2018	Unlimited	13
8080 Test Library	Australian Mountain Bike	RBZ0006424	11/30/2018	2500	8
8080 Test Library	Australian Mountain Bike Travel Special	RBZ0007916	05/01/2015	2500	1
8080 Test Library	Australian Muscle Car	RBZ0000085	10/31/2018	2500	8
8080 Test Library	Australian Natural Health Magazine	RBZ0005599	02/01/2018	2500	2
8080 Test Library	Australian New Car Buyer	RBZ0000086	11/30/2018	2500	4
8080 Test Library	Australian NZ Snowboarding	RBZ0000087	07/01/2017	2500	1
8080 Test Library	Australian Period Style	RBZ0004166	01/01/2018	2500	2
8080 Test Library	Australian Photography + Digital	RBZ0008271	11/30/2018	Unlimited	13
8080 Test Library	Australian Quarterly	RBZ0008032	09/30/2018	2500	5
8080 Test Library	Australian Road Rider	RBZ0000090	10/31/2018	2500	7
8080 Test Library	Australian Sailing	RBZ0008606	02/01/2018	2500	2
8080 Test Library	Australian Shape	RBZ0000091	10/01/2016	2500	1
8080 Test Library	Australian Sky & Telescope	RBZ0000092	12/31/2018	2500	9
8080 Test Library	Australian Stitches	RBZ0008850	05/31/2018	2500	4
8080 Test Library	Australian Trailrider	RBZ0000093	05/31/2018	2500	5
8080 Test Library	Australian Traveller	RBZ0009261	10/31/2018	Unlimited	5
8080 Test Library	The Australian Vegan Magazine	RBZ0009264	10/31/2018	Unlimited	6
8080 Test Library	Australian Wine Showcase	RBZ0000094	07/01/2015	2500	1
8080 Test Library	The Australian Women's Weekly	RBZ0006978	12/01/2018	2500	14
8080 Test Library	The Australian Women’s Weekly Food	RBZ0007862	11/01/2018	2500	13
8080 Test Library	Australian Women’s Weekly NZ	RBZ0008903	12/01/2018	Unlimited	14
8080 Test Library	Australian Wood Review	RBZ0008270	11/30/2018	Unlimited	5
8080 Test Library	Australian Working Stock Dog Magazine	RBZ0009304	05/31/2018	2500	3
8080 Test Library	Australian Yoga Journal	RBZ0000095	12/31/2018	2500	9
8080 Test Library	Auto Action Magazine Australia	RBZ0007751	05/05/2016	2500	1
8080 Test Library	Auto Bild es	RBZ0002410	12/13/2018	2500	28
8080 Test Library	Auto Bild Es Extra F1	RBZ0008410	11/01/2017	2500	1
8080 Test Library	Auto Bild México	RBZ0009139	11/30/2018	Unlimited	13
8080 Test Library	Auto Express	RBZ0000097	12/12/2018	2500	53
8080 Test Library	Auto Moto	RBZ0009624	03/01/2018	2500	3
8080 Test Library	Auto Plus	RBZ0003708	02/01/2018	2500	3
8080 Test Library	Auto Plus Classique	RBZ0009625	11/30/2018	Unlimited	10
8080 Test Library	Auto Plus Classiques Hors Série	RBZ0009626	03/01/2018	2500	3
8080 Test Library	Auto Plus France	RBZ0004644	12/13/2018	Unlimited	165
8080 Test Library	Auto Plus Hors serie	RBZ0008544	02/01/2018	2500	14
8080 Test Library	Auto Plus Occasion	RBZ0009627	03/01/2018	2500	2
8080 Test Library	Auto Restorer	RBZ0008862	04/01/2018	500	5
8080 Test Library	Auto Test	RBZ0003706	02/01/2017	2500	1
8080 Test Library	Autocar	RBZ0007099	12/11/2018	1000	408
8080 Test Library	Automobile	RBZ0001299	12/31/2018	2500	11
8080 Test Library	Automovil	RBZ0001086	11/30/2018	2500	12
8080 Test Library	Automovil Panamericano	RBZ0000098	12/31/2018	2500	14
8080 Test Library	Autopista	RBZ0001155	12/10/2018	2500	47
8080 Test Library	Autosport	RBZ0000099	12/12/2018	1000	53
8080 Test Library	Autosport Legends:Ayrton Senna	RBZ0003928	10/13/2011	1000	1
8080 Test Library	Autoweek	RBZ0005103	12/16/2018	500	27
8080 Test Library	Avantages	RBZ0003020	12/31/2018	200	15
8080 Test Library	Avantages HS	RBZ0005651	06/01/2018	200	3
8080 Test Library	Aviation History	RBZ0005969	12/31/2018	500	7
8080 Test Library	AXIS アクシス	RBZ0004954	11/30/2018	2500	7
8080 Test Library	AZURE	RBZ0000103	12/31/2018	2500	10
8080 Test Library	The Baby Craft Book	RBZ0008994	09/01/2016	2500	1
8080 Test Library	Babybug	RBZ0007932	02/01/2018	500	3
8080 Test Library	Babybug en español: historias, rimas y actividades para bebés y niños pequeños	RBZ0008210	01/01/2017	500	1
8080 Test Library	Back Garden Astronomy	RBZ0008998	10/01/2016	2500	1
8080 Test Library	Back Street Heroes	RBZ0008189	04/01/2017	2500	1
8080 Test Library	Backcountry Magazine	RBZ0000104	02/01/2018	2500	3
8080 Test Library	Backpacker	RBZ0000105	01/01/2019	2500	10
8080 Test Library	Backyard & Garden Design Ideas	RBZ0000106	09/30/2018	2500	7
8080 Test Library	Backyard Makeovers	RBZ0004958	06/01/2014	2500	1
8080 Test Library	Bacon Busters	RBZ0008612	12/31/2018	2500	6
8080 Test Library	Baggers Magazine	RBZ0003595	01/01/2018	500	1
8080 Test Library	Bake from Scratch	RBZ0009886	12/31/2018	Unlimited	12
8080 Test Library	Baking Dish	RBZ0005240	09/01/2012	2500	1
8080 Test Library	Baking for Beginners	RBZ0005010	09/01/2013	1000	1
8080 Test Library	Baking with Dorie	RBZ0009898			0
8080 Test Library	Barbara	RBZ0009126	12/31/2018	Unlimited	11
8080 Test Library	Barra Bass & Bream	RBZ0007995	03/01/2016	2500	1
8080 Test Library	Baseball America	RBZ0001049	12/06/2018	2500	25
8080 Test Library	Baseball Digest	RBZ0006422	10/31/2018	500	7
8080 Test Library	Bathroom Yearbook	RBZ0000110	05/08/2018	2500	2
8080 Test Library	Baumeister	RBZ0005603	11/30/2018	Unlimited	13
8080 Test Library	BB King Tribute Edition	RBZ0008115	09/01/2015	500	1
8080 Test Library	BBC Countryfile Magazine	RBZ0000258	11/30/2018	2500	15
8080 Test Library	BBC Countryfile Magazine presents The Food Lovers' Tour of Great Britain	RBZ0008334	10/01/2014	2500	1
8080 Test Library	BBC Easycook	RBZ0000111	10/01/2018	2500	11
8080 Test Library	BBC Focus Magazine present Earth from Space	RBZ0008326	09/01/2014	2500	1
8080 Test Library	BBC Focus Magazine presents The Big Book of Top 10s	RBZ0008335	09/01/2014	2500	1
8080 Test Library	BBC Gardeners' World	RBZ0002503	11/30/2018	2500	13
8080 Test Library	BBC Gardeners' World Magazine - GARDENING FOR SHADE	RBZ0008064	05/01/2015	2500	1
8080 Test Library	BBC Gardeners' World Magazine 100 BEST PLANTS	RBZ0004851	05/20/2012	2500	1
8080 Test Library	BBC Good Food Magazine	RBZ0000112	11/30/2018	2500	13
8080 Test Library	BBC History Magazine	RBZ0007070	12/01/2018	2500	14
8080 Test Library	BBC History Magazine presents The Story of Britain	RBZ0008327	09/01/2014	2500	1
8080 Test Library	BBC Knowledge India	RBZ0004223	04/01/2018	500	3
8080 Test Library	BBC Music	RBZ0006023	12/01/2018	2500	14
8080 Test Library	BBC Music Magazine presents 50 Great Works	RBZ0008336	09/01/2014	2500	1
8080 Test Library	BBC Sky at Night	RBZ0002494	11/30/2018	2500	13
8080 Test Library	BBC Top Gear Magazine	RBZ0002502	11/20/2018	2500	14
8080 Test Library	BBC Top Gear Magazine India	RBZ0004231	11/30/2018	500	14
8080 Test Library	BBC Wildlife Bumper Book of Answers	RBZ0008328	09/01/2014	2500	1
8080 Test Library	BBC Wildlife Magazine	RBZ0002499	11/30/2018	2500	14
8080 Test Library	bbmundo	RBZ0008625	04/01/2018	2500	3
8080 Test Library	Bead&Button	RBZ0000118	12/01/2018	2500	7
8080 Test Library	Beaded Ornaments & Jewelry	RBZ0009902			0
8080 Test Library	The Beader's Handbook 2	RBZ0000119	03/01/2012	2500	1
8080 Test Library	Beads	RBZ0000120	05/01/2011	2500	1
8080 Test Library	Beadwork	RBZ0000122	12/31/2018	2500	7
8080 Test Library	Beanies Shawls and Scarves	RBZ0007510	07/01/2017	2500	1
8080 Test Library	BeanScene	RBZ0004470	09/30/2018	2500	7
8080 Test Library	The Beauty Effect	RBZ0008627	08/31/2018	2500	3
8080 Test Library	Beaux Arts Magazine	RBZ0009628	01/01/2018	Unlimited	3
8080 Test Library	BEEF	RBZ0009107	10/31/2018	Unlimited	7
8080 Test Library	The Beer Connoisseur Magazine	RBZ0000125	09/01/2017	2500	1
8080 Test Library	The Beer Lovers Guide to Australia	RBZ0000126	09/01/2011	2500	1
8080 Test Library	Before & After	RBZ0005268	02/01/2018	500	2
8080 Test Library	Beginner's Guide To Embroidery	RBZ0008646	03/01/2016	2500	1
8080 Test Library	The Beginner's Guide to Linux	RBZ0008377	09/01/2014	500	1
8080 Test Library	Beginner's Guide to Quilting	RBZ0007311	04/01/2014	2500	1
8080 Test Library	Beginner's Guide to Sewing	RBZ0007292	03/01/2014	2500	1
8080 Test Library	Beginner's Guide to Triathlon 2015	RBZ0008731	05/01/2016	2500	1
8080 Test Library	Beginners´ Guide to Crochet	RBZ0008316	08/01/2014	2500	1
8080 Test Library	Beginners Guide to Papercraft	RBZ0007805	12/01/2014	500	1
8080 Test Library	Beginners' guide to iPad	RBZ0007525	07/01/2014	500	1
8080 Test Library	Beijing Review	RBZ0002795	12/12/2018	Unlimited	53
8080 Test Library	Belle	RBZ0005116	12/01/2018	2500	9
8080 Test Library	Berty Squiggles Colouring & Scribbles	RBZ0006628	09/01/2013	2500	1
8080 Test Library	Bespoke the chic and the cool	RBZ0004146	01/01/2018	2500	2
8080 Test Library	Best	RBZ0000128	12/17/2018	2500	51
8080 Test Library	Best Buys – Audio & AV	RBZ0000129	07/08/2018	2500	3
8080 Test Library	Best craft & cookery special 2014	RBZ0008396	10/01/2014	2500	1
8080 Test Library	Best Ever Workshop Jigs & Organizers	RBZ0000885	07/01/2013	2000	1
8080 Test Library	Best Ever Workshop Jigs, Tips, and Ideas	RBZ0000130	06/01/2014	500	1
8080 Test Library	Best Homes	RBZ0008448	07/08/2018	2500	2
8080 Test Library	Best Hotels	RBZ0009629	12/01/2017	2500	2
8080 Test Library	Best Ideas for Christmas	RBZ0000132	10/01/2011	500	1
8080 Test Library	The Best League in the World: 20 years of The Premier League	RBZ0005376	10/01/2012	2500	1
8080 Test Library	Best of AD	RBZ0005463	06/01/2015	2500	1
8080 Test Library	Best of Better Homes & Gardens Christmas Cookies	RBZ0009905	09/24/2018	500	2
8080 Test Library	Best of Creative Jewelry	RBZ0000134	05/01/2011	2500	1
8080 Test Library	The Best of Design	RBZ0007275	03/01/2014	2500	1
8080 Test Library	Best of Mollie Makes	RBZ0007979	04/01/2015	2500	1
8080 Test Library	Best of Step by Step Beads	RBZ0000135	12/01/2011	2500	1
8080 Test Library	Best Royal Special	RBZ0008671	05/01/2016	2500	1
8080 Test Library	Best Summer Special	RBZ0007524	07/01/2016	2500	1
8080 Test Library	Best-Ever Home Shop Ideas	RBZ0000136	10/01/2013	500	1
8080 Test Library	Better Basics with 'Fast' Ed	RBZ0000138	01/01/2011	2500	1
8080 Test Library	Better Homes and Gardens	RBZ0005910	12/01/2018	500	13
8080 Test Library	Better Homes and Gardens Australia	RBZ0000139	12/31/2018	2500	14
8080 Test Library	Better Nutrition	RBZ0004675	11/30/2018	500	14
8080 Test Library	Better Photos Now!	RBZ0003797	09/01/2011	500	1
8080 Test Library	Better Shooting	RBZ0007743	12/01/2014	2499	1
8080 Test Library	Biba	RBZ0004640	12/01/2018	Unlimited	36
8080 Test Library	BICYCLE CLUB　バイシクルクラブ	RBZ0004915	11/22/2018	Unlimited	13
8080 Test Library	Bicycling	RBZ0000141	01/01/2019	2500	10
8080 Test Library	Bicycling - Beginner's Guide to Mountain Biking	RBZ0006669	10/01/2013	2500	1
8080 Test Library	Bicycling - Complete Cycle Tour Training Guide	RBZ0005475	11/01/2016	2500	1
8080 Test Library	Bicycling Australia	RBZ0000142	11/30/2018	2500	6
8080 Test Library	Bicycling Buyers' Guide	RBZ0000143	11/01/2012	2500	1
8080 Test Library	Bicycling SA’s Beginner’s Guide to Cycling	RBZ0007541	07/01/2014	2500	1
8080 Test Library	Bicycling South Africa	RBZ0000938	12/31/2018	2500	12
8080 Test Library	Big Bike	RBZ0009630	04/30/2018	2500	3
8080 Test Library	The Big Black Book	RBZ0000144	05/01/2016	2500	1
8080 Test Library	The Big Black Book	RBZ0008398	10/01/2015	2500	1
8080 Test Library	The Big Black Book-España	RBZ0007485	09/01/2016	2500	1
8080 Test Library	Big Book of Cardmaking Answers	RBZ0008732	06/01/2016	2500	1
8080 Test Library	The Big Book of History Answers	RBZ0008672	01/01/2018	2500	2
8080 Test Library	The Big Book of Why?	RBZ0008643	03/01/2016	2500	1
8080 Test Library	The Big Comic Relief Crafternoon	RBZ0009167	02/01/2017	2500	1
8080 Test Library	The Big Issue	RBZ0007557	12/09/2018	Unlimited	53
8080 Test Library	Big League magazine - 40 years special	RBZ0006469	08/01/2013	2500	1
8080 Test Library	Big League Weekly Edition	RBZ0000145	09/30/2018	2500	32
8080 Test Library	Big League: NRL Season Guide	RBZ0004379	02/01/2018	2500	1
8080 Test Library	Big League: NRL Season Preview	RBZ0004380	02/01/2018	2500	2
8080 Test Library	Big League: NRL State of Origin	RBZ0004381	07/04/2018	2500	4
8080 Test Library	Big Steam is Back	RBZ0009894			0
8080 Test Library	Bike	RBZ0000146	09/30/2018	2500	9
8080 Test Library	BIKE	RBZ0007870	12/31/2018	500	13
8080 Test Library	Bike - España	RBZ0004467	11/30/2018	2500	13
8080 Test Library	Bike Australia	RBZ0009173	12/01/2017	2500	2
8080 Test Library	Bike Edición Especial Triatlón	RBZ0007633	03/01/2018	2500	3
8080 Test Library	Bike France	RBZ0001811	10/31/2019	Unlimited	23
8080 Test Library	BIKE India	RBZ0002186	11/30/2018	2500	13
8080 Test Library	Bike Maintenance Tips, Tricks & Techniques	RBZ0007283	05/01/2016	1000	1
8080 Test Library	Bike México	RBZ0000147	09/30/2018	2500	7
8080 Test Library	BikeJIN／培倶人　バイクジン	RBZ0004883	12/05/2018	Unlimited	13
8080 Test Library	Bikes Etc Magazine	RBZ0008456	12/31/2018	Unlimited	13
8080 Test Library	Billboard Magazine	RBZ0000148	12/07/2018	2500	30
8080 Test Library	BILLIONAIRE Singapore	RBZ0008632	07/01/2016	2500	1
8080 Test Library	Bird Watching	RBZ0007924	11/30/2018	500	14
8080 Test Library	Birds & Blooms	RBZ0006880	11/30/2018	500	7
8080 Test Library	Birds and Blooms Extra	RBZ0008592	10/31/2018	Unlimited	6
8080 Test Library	BirdWatching	RBZ0000149	12/31/2018	2500	7
8080 Test Library	Bizarre Body Art 2	RBZ0003506	06/01/2011	2500	1
8080 Test Library	The Black & White Photography Book	RBZ0004976	12/01/2016	1000	1
8080 Test Library	Black & White Photography Made Easy	RBZ0003877	09/20/2011	500	1
8080 Test Library	Black Belt Magazine	RBZ0001176	11/30/2018	2500	7
8080 Test Library	The Blackberry Book Vol 1	RBZ0004977	07/01/2012	1000	1
8080 Test Library	Blackberry for Beginners	RBZ0005008	07/09/2012	1000	1
8080 Test Library	Blackberry Tips, Tricks & Apps Vol 1	RBZ0005009	07/03/2012	1000	1
8080 Test Library	Blackberry Tips, Tricks & Apps Vol 2	RBZ0004842	05/20/2012	1000	1
8080 Test Library	BLADES(ブレード)	RBZ0009580	09/30/2018	2500	4
8080 Test Library	Blitz Martial Arts Magazine	RBZ0005594	02/01/2018	2500	2
8080 Test Library	The Blogger's Book	RBZ0004885	05/25/2012	1000	1
8080 Test Library	Bloomberg Businessweek	RBZ0000154	02/19/2018	2500	10
8080 Test Library	BLOUIN Lifestyle	RBZ0006007	11/16/2018	500	5
8080 Test Library	Blue Mountains Life	RBZ0000156	11/30/2018	2500	7
8080 Test Library	Blue Ridge Outdoors	RBZ0002683	01/01/2018	500	2
8080 Test Library	Blue Water Sailing	RBZ0002042	10/31/2018	500	10
8080 Test Library	BlueWater Boats & Sportsfishing	RBZ0000157	11/30/2018	2500	9
8080 Test Library	BMW Motorrad Journal (BMW BOXER Journal)	RBZ0005453	11/21/2018	Unlimited	4
8080 Test Library	Boat Exclusive	RBZ0008154	01/01/2016	2500	1
8080 Test Library	Boat International	RBZ0000158	12/31/2018	2500	14
8080 Test Library	Boat International - Best of the Best	RBZ0000159	06/01/2011	2500	1
8080 Test Library	Boat International's Best of the Best	RBZ0004811	05/01/2014	2500	1
8080 Test Library	Boating	RBZ0000160	11/01/2018	2500	11
8080 Test Library	Boating NZ	RBZ0001697	11/30/2018	Unlimited	13
8080 Test Library	Bodas	RBZ0003059	12/31/2018	2500	2
8080 Test Library	Bodas & Co.	RBZ0008723	04/01/2017	2500	1
8080 Test Library	The Body Type Plan	RBZ0008366	10/01/2014	2500	1
8080 Test Library	BOGA- Novias Magazine	RBZ0009204	12/01/2017	2500	2
8080 Test Library	Bon Appetit	RBZ0005580	12/31/2018	500	11
8080 Test Library	Bonsai Pasion	RBZ0001230	09/30/2018	2500	5
8080 Test Library	Book Moda Haute Couture	RBZ0005526	10/01/2017	2500	1
8080 Test Library	Book Moda Man	RBZ0005527	06/01/2017	2500	1
8080 Test Library	Book Moda Woman	RBZ0004826	11/01/2016	2500	1
8080 Test Library	Book Of Disasters	RBZ0008992	09/01/2016	2500	1
8080 Test Library	Books	RBZ0009631	01/01/2018	2500	2
8080 Test Library	Bottin Gourmand Magazine	RBZ0009632	10/01/2017	2500	1
8080 Test Library	Bowhunter	RBZ0009164	12/31/2018	Unlimited	10
8080 Test Library	Brain World	RBZ0003023	08/31/2018	500	5
8080 Test Library	Break for the Border: The Collection	RBZ0008516	12/01/2015	Unlimited	1
8080 Test Library	Breakout: How Atari 8-Bit Computers Defined a Generation	RBZ0009891			0
8080 Test Library	Brei Idees	RBZ0007473	05/01/2014	2500	1
8080 Test Library	Bride & Groom	RBZ0008226	10/31/2018	2500	3
8080 Test Library	Bride To Be - Cakes & Wedding Food	RBZ0008438	03/01/2016	2500	1
8080 Test Library	Bride To Be - Flowers & Wedding Styling	RBZ0008437	09/01/2016	2500	1
8080 Test Library	Bride To Be - Wedding Planner	RBZ0008439	06/01/2016	2500	1
8080 Test Library	Bride To Be - Your Day: Best Real Weddings	RBZ0006865	07/01/2016	2500	1
8080 Test Library	Brides	RBZ0005640	12/31/2018	500	7
8080 Test Library	Brides UK	RBZ0000165	12/31/2018	Unlimited	7
8080 Test Library	Brigitte	RBZ0009060	12/04/2018	Unlimited	27
8080 Test Library	Brigitte MOM	RBZ0009078	10/31/2018	2500	5
8080 Test Library	Brigitte WIR	RBZ0009108	09/30/2018	Unlimited	7
8080 Test Library	Brigitte Woman	RBZ0009109	12/31/2018	Unlimited	13
8080 Test Library	Britain	RBZ0000166	12/31/2018	2500	7
8080 Test Library	BRITAIN - The 2015 Guide	RBZ0007477	05/01/2015	2500	1
8080 Test Library	Britain in 2011	RBZ0002813	12/15/2010	2500	1
8080 Test Library	Britain's Favourite Walks	RBZ0008890	07/01/2016	500	1
8080 Test Library	Britain’s greatest battles	RBZ0008831	07/01/2016	2500	1
8080 Test Library	British GQ	RBZ0000429	12/31/2018	Unlimited	12
8080 Test Library	British Vogue	RBZ0007086	12/31/2018	Unlimited	13
8080 Test Library	Bruidsgids	RBZ0005885	03/01/2017	2500	1
8080 Test Library	Buddhadharma: The Practitioner's Quarterly	RBZ0005134	10/18/2018	500	5
8080 Test Library	Build a Better Home Network	RBZ0006745	10/01/2013	2500	1
8080 Test Library	Build a Better PC 2011	RBZ0002935	05/16/2011	2500	1
8080 Test Library	Build a better PC 2013	RBZ0005839	02/01/2013	2500	1
8080 Test Library	Build a Better Website	RBZ0002011	01/01/2010	2500	1
8080 Test Library	Build a Better Website 2011	RBZ0003420	05/01/2011	2500	1
