For Period: from 01/01/2017 to 01/22/2017
Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status
Star Wars: Adventures, Vol.2: Unexpected Detour				RBC0456814	0	Annually	25	Active
Star Wars: Adventures, Vol.5: Mechanical Mayhem				RBC0456817	0	Annually	25	Active
Star Wars: Adventures, Vol.1: Heroes of the Galaxy				RBC0456813	0	Annually	25	Active
Star Wars: Adventures, Vol.3: Endangered				RBC0456815	0	Annually	25	Active
Star Wars: Adventures, Vol.4: Smuggler's Blues				RBC0456816	0	Annually	25	Active
Star Wars: Forces of Destiny: Ahsoka & Padme				RBC0456805	0	Annually	25	Active
DuckTales, Vol.2: Fowl Play				RBC0456714	0	Annually	25	Active
DuckTales, Vol.4: Quests and Quacks				RBC0456716	0	Annually	25	Active
DuckTales, Vol.3: Mysteries and Mallards				RBC0456715	0	Annually	25	Active
DuckTales, Vol.1: Treasure Trove				RBC0456713	0	Annually	25	Active
Mickey Mouse: The Portable Tele-Transporter				RBC0456789	0	Annually	25	Active
Mickey Mouse: The Return of Prince Fogs				RBC0456791	0	Annually	25	Active
Mickey Mouse: Mystery of the Scarlet Roses				RBC0456792	0	Annually	25	Active
Mickey Mouse: The Flavored Bubbles				RBC0456793	0	Annually	25	Active
Mickey Mouse: The Jolly Camper Brigade				RBC0456794	0	Annually	25	Active
Mickey Mouse: The Incredible Christmas				RBC0456783	0	Annually	25	Active
Wizards of Mickey: The New World, Ep.1: The Ruler of the Seas				RBC0456875	0	Annually	25	Active
Wizards of Mickey: The New World, Ep.4: The Underground Kingdom, Pt.1				RBC0456878	0	Annually	25	Active
Wreck-it Ralph - Graphic Novel				RBC0456700	0	Annually	25	Active
The Little Mermaid - Graphic Novel				RBC0457065	0	Annually	25	Active
Big Hero 6: The Series: Baymax Returns Cinestory Comic				RBC0457298	0	Annually	25	Active
Disney Descendants 2 Cinestory Comic				RBC0457138	0	Annually	25	Active
Memorial				RBC0406808	0	Monthly	25	Active
Descendants: Wicked World, Vol.3 Cinestory Comic				RBC0457300	0	Annually	25	Active
Descendants: Wicked World, Vol.4 Cinestory Comic				RBC0457301	0	Annually	25	Active
Descendants: Wicked World, Vol.1 Cinestory Comic				RBC0457132	0	Annually	25	Active
Descendants: Wicked World, Vol.2 Cinestory Comic				RBC0457133	0	Annually	25	Active
Tangled: The Series: Adventure is Calling				RBC0456809	0	Annually	25	Active
Tangled: The Series: Let Down Your Hair				RBC0456808	0	Annually	25	Active
Tangled: The Series: Take on the World Cinestory Comic				RBC0456810	0	Annually	25	Active
Robin Hood - Graphic Novel				RBC0457064	0	Annually	25	Active
The Princess and the Frog - Graphic Novel				RBC0457066	0	Annually	25	Active
Rom, Vol. 3: The Roads to Ruin				RBC0440677	0	Monthly	25	Active
Rom, Vol. 2				RBC0440676	0	Monthly	25	Active
Rom, Vol. 1				RBC0440675	0	Monthly	25	Active
Rom: Cold Fire, Hot War				RBC0457453	0	Monthly	25	Active
Tangled: The Cinestory Comic				RBC0457136	0	Annually	25	Active
Ether Volume 2: Copper Golems				RBC0457142	0	Annually	25	Active
Halo: Collateral Damage				RBC0457144	0	Annually	25	Active
Polar Volume 1: Came from the Cold (Second Edition)				RBC0457146	0	Annually	25	Active
StarCraft Volume 1: Scavengers				RBC0457147	0	Annually	25	Active
B.P.R.D.: The Devil You Know Volume 1				RBC0456048	0	Annually	25	Active
B.P.R.D.: The Devil You Know Volume 2				RBC0457139	0	Annually	25	Active
Danganronpa: The Animation Volume 1				RBC0456143	0	Annually	25	Active
Danganronpa: The Animation Volume 2				RBC0456144	0	Annually	25	Active
Danganronpa: The Animation Volume 3				RBC0456145	0	Annually	25	Active
Danganronpa: The Animation Volume 4				RBC0456146	0	Annually	25	Active
Danganronpa 2: Ultimate Luck and Hope and Despair Volume 2				RBC0457140	0	Annually	25	Active
Neil Gaiman's Only the End of the World Again				RBC0456273	0	Annually	25	Active
Neil Gaiman's A Study in Emerald				RBC0456274	0	Annually	25	Active
Neil Gaiman's Likely Stories				RBC0456275	0	Annually	25	Active
The Problem of Susan and Other Stories				RBC0457148	0	Annually	25	Active
Alice in Wonderland (Classic) - Graphic Novel				RBC0456650	0	Annually	25	Active
Alice Through the Looking Glass - Graphic Novel				RBC0456652	0	Annually	25	Active
Alice in Wonderland (Tim Burton) - Graphic Novel				RBC0456651	0	Annually	25	Active
Bolt - Graphic Novel				RBC0456654	0	Annually	25	Active
Brave - Graphic Novel				RBC0456657	0	Annually	25	Active
Cars - Graphic Novel				RBC0456658	0	Annually	25	Active
Cinderella - Graphic Novel				RBC0456659	0	Annually	25	Active
Coco - Graphic Novel				RBC0456660	0	Annually	25	Active
Finding Nemo - Graphic Novel				RBC0456664	0	Annually	25	Active
Frankenweenie - Graphic Novel				RBC0456665	0	Annually	25	Active
Frozen - Graphic Novel				RBC0456800	0	Annually	25	Active
The Hunchback of Notre Dame - Graphic Novel				RBC0456668	0	Annually	25	Active
The Incredibles - Graphic Novel				RBC0456669	0	Annually	25	Active
The Incredibles 2 - Graphic Novel				RBC0456670	0	Annually	25	Active
The Lion King - Graphic Novel				RBC0456673	0	Annually	25	Active
Where's Perry				RBC0456797	0	Annually	25	Active
Perry vs. Doofenshmirtz				RBC0456798	0	Annually	25	Active
Phineas & Ferb Volume 2				RBC0456799	0	Annually	25	Active
Superduck, Vol.1: Superhero of the Day				RBC0456770	0	Annually	25	Active
Superduck, Vol.3: A Perfect World				RBC0456772	0	Annually	25	Active
Superduck, Vol.2: Toy Land				RBC0456771	0	Annually	25	Active
Superduck, Vol.4: Days of a Future Past				RBC0456773	0	Annually	25	Active
Weird West Mickey, Vol.2: Stagecoach to Ghosttown				RBC0456823	0	Annually	25	Active
Weird West Mickey, Vol.1: Night of the Diablero				RBC0456822	0	Annually	25	Active
Weird West Mickey, Vol.3: Savage Dragon Mardi Gras				RBC0456824	0	Annually	25	Active
Come Again				RBC0457406	0	Monthly	25	Active
Rom & the Micronauts				RBC0457410	0	Monthly	25	Active
The Spider King				RBC0457411	0	Monthly	25	Active
Transformers vs. The Visionaries				RBC0457413	0	Monthly	25	Active
Teenage Mutant Ninja Turtles Color Classics, Vol. 1				RBC0455723	0	Monthly	25	Active
Teenage Mutant Ninja Turtles: Bodycount				RBC0457414	0	Monthly	25	Active
Bloom County: Best Read on the Throne				RBC0457416	0	Monthly	25	Active
Star Trek: Discovery - The Light of Kahless				RBC0457417	0	Monthly	25	Active
Bram Stoker's Dracula				RBC0457454	0	Monthly	25	Active
Sonic the Hedgehog, Vol. 1: Fallout				RBC0457455	0	Monthly	25	Active
M.A.S.K.: Mobile Armored Strike Kommand: Riding V.E.N.O.M.s Trail				RBC0457456	0	Monthly	25	Active
My Little Pony: Art is Magic!, Vol. 2				RBC0457457	0	Monthly	25	Active
Star Trek: The Next Generation: Through the Mirror				RBC0457459	0	Monthly	25	Active
Transformers: Bumblebee - Win If You Dare				RBC0457460	0	Monthly	25	Active
Goosebumps: Download and Die!				RBC0457462	0	Monthly	25	Active
Nemo: Heart of Ice				RBC0457463	0	Monthly	25	Active
Nemo: The Roses of Berlin				RBC0457464	0	Monthly	25	Active
Nemo: River of Ghosts				RBC0457465	0	Monthly	25	Active
Bacchus, Vol. 1				RBC0457466	0	Monthly	25	Active
AMAZING SPIDER-MAN BY NICK SPENCER VOL. 1: BACK TO BASICS				RBC0457067	0	Annually	25	Active
AMAZING SPIDER-MAN BY NICK SPENCER VOL. 2: FRIENDS AND FOES				RBC0457068	0	Annually	25	Active
X-Mickey, Vol.1: In the Mirror				RBC0456818	0	Annually	25	Active
X-Mickey, Vol.3: The 13th Floor				RBC0456820	0	Annually	25	Active
X-Mickey, Vol.2: The Contest				RBC0456819	0	Annually	25	Active
X-Mickey, Vol.6: The Carousel				RBC0456869	0	Annually	25	Active
X-Mickey, Vol.5: Before the Break of Day				RBC0456868	0	Annually	25	Active
X-Mickey, Vol.8: The Glove				RBC0456871	0	Annually	25	Active
X-Mickey, Vol.7: Behind the Mask				RBC0456870	0	Annually	25	Active
X-Mickey, Vol.10: Boo! From Horror City				RBC0456873	0	Annually	25	Active
X-Mickey, Vol.9: A Christmas Gift				RBC0456872	0	Annually	25	Active
X-Mickey, Vol.4: The Day of the Forget-Me-Rats				RBC0456821	0	Annually	25	Active
X-Mickey, Vol.13: Krimold's Heart				RBC0457118	0	Annually	25	Active
X-Mickey, Vol.15: The Toymaker				RBC0457119	0	Annually	25	Active
X-Mickey, Vol.18: The Forbidden Passage				RBC0457122	0	Annually	25	Active
X-Mickey, Vol.19: Maravillia Park				RBC0457123	0	Annually	25	Active
X-Mickey, Vol.20: Never Alone				RBC0457124	0	Annually	25	Active
X-Mickey, Vol.11: A Night at the White Mouse				RBC0457116	0	Annually	25	Active
X-Mickey, Vol.12: Never Ending				RBC0457117	0	Annually	25	Active
X-Mickey, Vol.14: Werewolf Night				RBC0457131	0	Annually	25	Active
X-Mickey, Vol.16: The Shadow's Hotel				RBC0457120	0	Annually	25	Active
X-Mickey, Vol.17: The Illusionist				RBC0457121	0	Annually	25	Active
X-Mickey, Vol.21: The Road of Fear				RBC0457125	0	Annually	25	Active
X-Mickey, Vol.22: The Infinite House				RBC0457126	0	Annually	25	Active
X-Mickey, Vol.23: Photo Session with a Vampire				RBC0457127	0	Annually	25	Active
X-Mickey, Vol.25: They Come at Night				RBC0457129	0	Annually	25	Active
X-Mickey, Vol.26: Out of Order				RBC0457130	0	Annually	25	Active
X-Mickey, Vol.24: The Lost World				RBC0457128	0	Annually	25	Active
X-Mickey, Vol.14: Werewolf Night				RBC0457303	0	Annually	25	Active
X-Mickey, Vol.25: They Come at Night				RBC0457309	0	Annually	25	Active
X-Mickey, Vol.26: Out of Order				RBC0457310	0	Annually	25	Active
X-Mickey, Vol.13: Krimold's Heart				RBC0457302	0	Annually	25	Active
X-Mickey, Vol.16: The Shadow's Hotel				RBC0457304	0	Annually	25	Active
X-Mickey, Vol.17: The Illusionist				RBC0457305	0	Annually	25	Active
X-Mickey, Vol.20: Never Alone				RBC0457306	0	Annually	25	Active
X-Mickey, Vol.23: Photo Session with a Vampire				RBC0457307	0	Annually	25	Active
X-Mickey, Vol.24: The Lost World				RBC0457308	0	Annually	25	Active
Transformers: Primacy				RBC0413653	0	Monthly	25	Active
Grandville Force Majeur				RBC0456172	0	Annually	25	Active
SPIDER-MAN/DEADPOOL VOL. 3: ITSY BITSY - Special				RBC0424630	0	Monthly	25	Active
SPIDER-MAN/DEADPOOL VOL. 2: SIDE PIECES - Special				RBC0424629	0	Monthly	25	Active
SPIDER-MAN/DEADPOOL VOL. 1: ISNT IT BROMANTIC - Special				RBC0424628	0	Monthly	25	Active
THE UNWORTHY THOR - Special				RBC0424644	0	Monthly	25	Active
THOR VOL. 1: THE GODDESS OF THUNDER - Special				RBC0424645	0	Monthly	25	Active
X-MEN: DAYS OF FUTURE PAST - Special				RBC0424666	0	Monthly	25	Active
X-MEN: DARK PHOENIX SAGA - Special				RBC0424665	0	Monthly	25	Active
UNCANNY X-MEN MASTERWORKS VOL. 3 - Special				RBC0424652	0	Monthly	25	Active
UNCANNY X-MEN MASTERWORKS VOL. 2 - Special				RBC0424651	0	Monthly	25	Active
UNCANNY X-MEN MASTERWORKS VOL. 1 - Special				RBC0424650	0	Monthly	25	Active
UNCANNY X-MEN MASTERWORKS VOL. 4				RBC0455569	0	Monthly	25	Active
UNCANNY X-MEN MASTERWORKS VOL. 5				RBC0455570	0	Monthly	25	Active
UNCANNY X-MEN MASTERWORKS VOL. 6				RBC0455571	0	Monthly	25	Active
X-MEN: MESSIAH COMPLEX - Special				RBC0424668	0	Monthly	25	Active
X-MEN: PHOENIX ENDSONG - Special				RBC0424670	0	Monthly	25	Active
ANNIHILATION: CONQUEST BOOK 2 - Special				RBC0424371	0	Monthly	25	Active
ANNIHILATION: CONQUEST BOOK 1 - Special				RBC0424370	0	Monthly	25	Active
ANT-MAN VOL. 1: SECOND-CHANCE MAN - Special				RBC0424373	0	Monthly	25	Active
AVENGERS: TIME RUNS OUT VOL. 4 - Special				RBC0424404	0	Monthly	25	Active
AVENGERS: TIME RUNS OUT VOL. 3 - Special				RBC0424403	0	Monthly	25	Active
AVENGERS: TIME RUNS OUT VOL. 2 - Special				RBC0424402	0	Monthly	25	Active
AVENGERS: TIME RUNS OUT VOL. 1 - Special				RBC0424401	0	Monthly	25	Active
DAREDEVIL VOL. 4: THE AUTOBIOGRAPHY OF MATT MURDOCK - Special				RBC0424484	0	Monthly	25	Active
DAREDEVIL VOL. 3: THE DAREDEVIL YOU KNOW - Special				RBC0424483	0	Monthly	25	Active
DAREDEVIL VOL. 2: WEST-CASE SCENARIO - Special				RBC0424482	0	Monthly	25	Active
DAREDEVIL VOL. 1: DEVIL AT BAY - Special				RBC0424481	0	Monthly	25	Active
DAREDEVIL: BACK IN BLACK VOL. 4 - IDENTITY - Special				RBC0424489	0	Monthly	25	Active
DAREDEVIL: BACK IN BLACK VOL. 3 - DARK ART - Special				RBC0424488	0	Monthly	25	Active
DAREDEVIL: BACK IN BLACK VOL. 2 - SUPERSONIC - Special				RBC0424487	0	Monthly	25	Active
DAREDEVIL: BACK IN BLACK VOL. 1 - CHINATOWN - Special				RBC0424486	0	Monthly	25	Active
DAREDEVIL: YELLOW - Special				RBC0424492	0	Monthly	25	Active
DAREDEVIL/PUNISHER: SEVENTH CIRCLE - Special				RBC0424485	0	Monthly	25	Active
DEADPOOL VOL. 5: WEDDING OF DEADPOOL - Special				RBC0424506	0	Monthly	25	Active
DEADPOOL VOL. 4: DEADPOOL VS S.H.I.E.L.D. - Special				RBC0424505	0	Monthly	25	Active
DEADPOOL VOL. 3: THE GOOD, THE BAD AND THE UGLY - Special				RBC0424504	0	Monthly	25	Active
DEADPOOL VOL. 2: SOUL HUNTER - Special				RBC0424503	0	Monthly	25	Active
DEADPOOL VOL. 1: DEAD PRESIDENTS - Special				RBC0424502	0	Monthly	25	Active
DEADPOOL & CABLE: SPLIT SECOND - Special				RBC0424493	0	Monthly	25	Active
DEADPOOL KILLS THE MARVEL UNIVERSE - Special				RBC0424500	0	Monthly	25	Active
DEADPOOL V GAMBIT: THE “V” IS FOR “VS.” - Special				RBC0424501	0	Monthly	25	Active
DEADPOOL VS. THE PUNISHER - Special				RBC0424509	0	Monthly	25	Active
DOCTOR STRANGE VOL. 4: MR. MISERY - Special				RBC0424523	0	Monthly	25	Active
DOCTOR STRANGE VOL. 3: BLOOD IN THE AETHER - Special				RBC0424522	0	Monthly	25	Active
DOCTOR STRANGE VOL. 2: THE LAST DAYS OF MAGIC - Special				RBC0424521	0	Monthly	25	Active
DOCTOR STRANGE VOL. 1: THE WAY OF THE WEIRD - Special				RBC0424520	0	Monthly	25	Active
MARVELS GUARDIANS OF THE GALAXY PRELUDE - Special				RBC0424588	0	Monthly	25	Active
MARVELS GUARDIANS OF THE GALAXY VOL. 2 PRELUDE - Special				RBC0424589	0	Monthly	25	Active
March 2017				RBC0418445	0	Annually	25	Active
April 2017				RBC0418446	0	Annually	25	Active
May 2017				RBC0418447	0	Annually	25	Active
June 2017				RBC0418448	0	Annually	25	Active
July 2017				RBC0418449	0	Annually	25	Active
August 2017				RBC0418450	0	Annually	25	Active
September 2017				RBC0418451	0	Annually	25	Active
October 2017				RBC0418452	0	Annually	25	Active
November 2017				RBC0418453	0	Annually	25	Active
December 2017				RBC0418454	0	Annually	25	Active
January 2018				RBC0418455	0	Annually	25	Active
February 2018				RBC0418456	0	Annually	25	Active
March 2018				RBC0418457	0	Annually	25	Active
April 2018				RBC0418458	0	Annually	25	Active
May 2018				RBC0418459	0	Annually	25	Active
June 2018				RBC0418460	0	Annually	25	Active
July 2018				RBC0418461	0	Annually	25	Active
August 2018				RBC0418462	0	Annually	25	Active
September 2018				RBC0418463	0	Annually	25	Active
October 2018				RBC0418464	0	Annually	25	Active
November 2018				RBC0418465	0	Annually	25	Active
December 2018				RBC0418466	0	Annually	25	Active
January 2019				RBC0418467	0	Annually	25	Active
February 2019				RBC0429418	0	Annually	25	Active
March 2019				RBC0429419	0	Annually	25	Active
April 2019				RBC0429420	0	Annually	25	Active
May 2019				RBC0429421	0	Annually	25	Active
June 2019				RBC0429422	0	Annually	25	Active
July 2019				RBC0429423	0	Annually	25	Active
Spring - Summer 2018				RBC0421267	0	Annually	25	Active
The Style and Grace 2017				RBC0392072	0	Annually	25	Active
Angel: Lorne				RBC0387445	0	Monthly	25	Active
Pinky and Stinky				RBC0387526	0	Monthly	25	Active
Littlest Pet Shop Vol. 2: Wait A Second				RBC0406807	0	Monthly	25	Active
Littlest Pet Shop: Spring Cleaning				RBC0406806	0	Monthly	25	Active
Littlest Pet Shop: Open for Business				RBC0406805	0	Monthly	25	Active
Transformers: Monstrosity				RBC0387575	0	Monthly	25	Active
Star Trek: New Visions, Vol. 2				RBC0387429	0	Monthly	25	Active
Star Trek: New Visions, Vol. 1				RBC0387428	0	Monthly	25	Active
Star Trek: New Visions, Vol. 3				RBC0431081	0	Monthly	25	Active
Star Trek: New Visions, Vol. 4				RBC0431082	0	Monthly	25	Active
Star Trek: New Visions, Vol. 5				RBC0429680	0	Monthly	25	Active
Star Trek: New Visions, Vol. 6				RBC0429681	0	Monthly	25	Active
Star Trek: New Visions, Vol. 7				RBC0457412	0	Monthly	25	Active
Kiss Solo				RBC0387735	0	Monthly	25	Active
Scene But Not Heard				RBC0387530	0	Monthly	25	Active
CONTEST OF CHAMPIONS VOL. 1: BATTLEWORLD				RBC0455455	0	Annually	25	Active
CONTEST OF CHAMPIONS VOL. 2: FINAL FIGHT				RBC0455456	0	Annually	25	Active
Aliens: Dead Orbit				RBC0456041	0	Annually	25	Active
Aliens: Defiance Volume 2				RBC0456042	0	Annually	25	Active
American Gods Volume 1: Shadows (Graphic Novel)				RBC0456044	0	Annually	25	Active
Anthony Bourdain's Hungry Ghosts				RBC0456045	0	Annually	25	Active
B.P.R.D. Hell on Earth Volume 1				RBC0456046	0	Annually	25	Active
B.P.R.D. Hell on Earth Volume 2				RBC0456047	0	Annually	25	Active
Badlands (Second Edition)				RBC0456049	0	Annually	25	Active
Baltimore, Volume 8: The Red Kingdom				RBC0456050	0	Annually	25	Active
Beanworld Omnibus Volume 1				RBC0456051	0	Annually	25	Active
Berserk Volume 1				RBC0456052	0	Annually	25	Active
Berserk Volume 2				RBC0456053	0	Annually	25	Active
Berserk Volume 3				RBC0456054	0	Annually	25	Active
Berserk Volume 4				RBC0456055	0	Annually	25	Active
Berserk Volume 5				RBC0456056	0	Annually	25	Active
Berserk Volume 6				RBC0456057	0	Annually	25	Active
Berserk Volume 7				RBC0456058	0	Annually	25	Active
Berserk Volume 8				RBC0456059	0	Annually	25	Active
Berserk Volume 9				RBC0456060	0	Annually	25	Active
Berserk Volume 10				RBC0456061	0	Annually	25	Active
Berserk Volume 11				RBC0456062	0	Annually	25	Active
Berserk Volume 12				RBC0456063	0	Annually	25	Active
Berserk Volume 13				RBC0456064	0	Annually	25	Active
Berserk Volume 14				RBC0456065	0	Annually	25	Active
Berserk Volume 15				RBC0456066	0	Annually	25	Active
Berserk Volume 16				RBC0456067	0	Annually	25	Active
Berserk Volume 17				RBC0456068	0	Annually	25	Active
Berserk Volume 18				RBC0456069	0	Annually	25	Active
Berserk Volume 19				RBC0456070	0	Annually	25	Active
Berserk Volume 20				RBC0456071	0	Annually	25	Active
Berserk Volume 21				RBC0456072	0	Annually	25	Active
Berserk Volume 22				RBC0456073	0	Annually	25	Active
Berserk Volume 23				RBC0456074	0	Annually	25	Active
Berserk Volume 24				RBC0456075	0	Annually	25	Active
Berserk Volume 25				RBC0456076	0	Annually	25	Active
Berserk Volume 26				RBC0456077	0	Annually	25	Active
Berserk Volume 27				RBC0456078	0	Annually	25	Active
Berserk Volume 28				RBC0456079	0	Annually	25	Active
Berserk Volume 29				RBC0456080	0	Annually	25	Active
Berserk Volume 30				RBC0456081	0	Annually	25	Active
Berserk Volume 31				RBC0456082	0	Annually	25	Active
Berserk Volume 32				RBC0456083	0	Annually	25	Active
Berserk Volume 33				RBC0456084	0	Annually	25	Active
Berserk Volume 34				RBC0456085	0	Annually	25	Active
Berserk Volume 35				RBC0456086	0	Annually	25	Active
Berserk Volume 36				RBC0456087	0	Annually	25	Active
Berserk Volume 37				RBC0456088	0	Annually	25	Active
Berserk Volume 38				RBC0456089	0	Annually	25	Active
Berserk Volume 39				RBC0456090	0	Annually	25	Active
Black Hammer Volume 2: The Event				RBC0456092	0	Annually	25	Active
Blood-C Volume 1				RBC0456118	0	Annually	25	Active
Blood-C Volume 2				RBC0456119	0	Annually	25	Active
Blood-C Volume 3				RBC0456120	0	Annually	25	Active
Blood-C Volume 4				RBC0456121	0	Annually	25	Active
Brooklyn Blood				RBC0456137	0	Annually	25	Active
Call of Duty: Zombies				RBC0456138	0	Annually	25	Active
Creepy Archives Volume 26				RBC0456141	0	Annually	25	Active
Dark Horse Comics/DC Comics: Mask				RBC0456147	0	Annually	25	Active
Dept. H Volume 3: Decompressed				RBC0456148	0	Annually	25	Active
Dept. H Volume 4: Lifeboat				RBC0456149	0	Annually	25	Active
Doctor Star & The Kingdom of Lost Tomorrows: From the World of Black Hammer				RBC0456153	0	Annually	25	Active
Dragon Age: Knight Errant				RBC0456156	0	Annually	25	Active
Eerie Archives Volume 24				RBC0456158	0	Annually	25	Active
Empowered and the Soldier of Love				RBC0456162	0	Annually	25	Active
Fate/Zero Volume 1				RBC0456163	0	Annually	25	Active
Fate/Zero Volume 2				RBC0456164	0	Annually	25	Active
Fate/Zero Volume 3				RBC0456165	0	Annually	25	Active
Fate/Zero Volume 4				RBC0456166	0	Annually	25	Active
Fate/Zero Volume 5				RBC0456167	0	Annually	25	Active
Fate/Zero Volume 6				RBC0456168	0	Annually	25	Active
Gregory Suicide				RBC0456173	0	Annually	25	Active
Groo: Play of the Gods Volume 1				RBC0456174	0	Annually	25	Active
H.P. Lovecraft's The Hound and Other Stories (Manga)				RBC0456175	0	Annually	25	Active
Halo: Rise of Atriox				RBC0456176	0	Annually	25	Active
Eight Million Ways to Die				RBC0455805	0	Monthly	25	Active
League of Extraordinary Gentlemen, Vol. 3: Century				RBC0455824	0	Monthly	25	Active
3 Story: The Secret History of the Giant Man (Expanded Edition)				RBC0456035	0	Annually	25	Active
Aliens Predator Prometheus AVP: Fire and Stone				RBC0456039	0	Annually	25	Active
Aliens Predator Prometheus AVP: The Complete Life and Death				RBC0456040	0	Annually	25	Active
Aliens: The Essential Comics Volume 1				RBC0456043	0	Annually	25	Active
Best Wishes				RBC0456091	0	Annually	25	Active
Blood-C: Demonic Moonlight Volume 1				RBC0456123	0	Annually	25	Active
Blood-C: Demonic Moonlight Volume 2				RBC0456124	0	Annually	25	Active
Briggs Land Volume 2: Lone Wolves				RBC0456136	0	Annually	25	Active
Cell Block Earth and Other Stories				RBC0456139	0	Annually	25	Active
Dragon Age: The World of Thedas Volume 2				RBC0456157	0	Annually	25	Active
Fight Club 2 (Graphic Novel)				RBC0456169	0	Annually	25	Active
Giants				RBC0456170	0	Annually	25	Active
Harrow County Volume 1: Countless Haints				RBC0456178	0	Annually	25	Active
Harrow County Volume 2: Twice Told				RBC0456179	0	Annually	25	Active
Harrow County Volume 6: Hedge Magic				RBC0456180	0	Annually	25	Active
Harrow County Volume 7: Dark Times A'Coming				RBC0456181	0	Annually	25	Active
Harrow County Volume 8: Done Come Back				RBC0456182	0	Annually	25	Active
Harrow County Library Edition Volume 1				RBC0456183	0	Annually	25	Active
Hellboy: The Complete Short Stories Volume 1				RBC0456242	0	Annually	25	Active
Hellboy: The Complete Short Stories Volume 2				RBC0456243	0	Annually	25	Active
Legacy: A House of Night Graphic Novel Anniversary Edition				RBC0456253	0	Annually	25	Active
Life Between Panels				RBC0456254	0	Annually	25	Active
Mass Effect: Discovery				RBC0456259	0	Annually	25	Active
Predator: Hunters				RBC0456355	0	Annually	25	Active
Shadows on the Grave				RBC0456367	0	Annually	25	Active
Dragon Age: Hard in Hightown				RBC0456155	0	Annually	25	Active
Sullivan's Sluggers				RBC0456371	0	Annually	25	Active
MIND MGMT Volume 5: The Eraser				RBC0456265	0	Annually	25	Active
MIND MGMT Volume 6: The Immortals				RBC0456264	0	Annually	25	Active
Empowered & Sistah Spooky's High School Hell				RBC0457141	0	Annually	25	Active
Green River Killer (Second Edition)				RBC0457143	0	Annually	25	Active
Love Song				RBC0457409	0	Monthly	25	Active
His Dream of the Skyland: The Walled City Trilogy (Book One)				RBC0457415	0	Monthly	25	Active
Total	0			
